signal_time,return,diff,pnl
1753332900,-0.0013606736332330551,0.9999999989999999,-0.0013606736332330551
1753333200,-0.00014541686820256625,0.26004149900000006,-0.0015060905014356214
1753333500,0.0016786177637598976,0.15081466700000007,0.00017252726232427624
1753333800,-0.000500547547589346,0.11878177900000002,-0.00032802028526506975
1753334100,-0.0011191189610589905,0.19356902199999998,-0.0014471392463240602
1753334400,0.0010978844528396485,0.061055003999999996,-0.00034925479348441165
1753334700,0.0003890023802295647,0.08054475800000002,3.974758674515303e-05
1753335000,-0.0007862007814633906,0.06469495399999994,-0.0007464531947182375
1753335300,-0.0012724348751586099,0.208079723,-0.0020188880698768473
1753335600,0.0014100195847985579,0.283170005,-0.0006088684850782894
1753335900,0.00020306170694080194,0.30867804399999993,-0.0004058067781374875
1753336200,0.0034338938010340632,0.20424741399999996,0.0030280870228965757
1753336500,0.0038391209823284596,0.06584864299999993,0.006867208005225035
1753336800,-0.0020129656450136777,0.24276037499999994,0.004854242360211357
1753337100,-0.001281134595394542,0.18378154000000005,0.003573107764816815
1753337400,-0.0014207189922865993,0.14094556800000002,0.002152388772530216
1753337700,0.0011062100325943303,0.18649208199999995,0.003258598805124546
1753338000,-0.0012011593836980243,0.24934165999999996,0.0020574394214265216
1753338300,0.00014695038458893722,0.3027527750000001,0.002204389806015459
1753338600,0.0012371357768559436,0.07703137100000003,0.0034415255828714026
1753338900,0.0014674578269008194,0.192968818,0.004908983409772222
1753339200,0.002437972051471428,0.1687243500000001,0.00734695546124365
1753339500,8.866179471423833e-05,0.15009422099999994,0.007435617255957888
1753339800,0.0003108083712464126,0.18399293699999997,0.0077464256272043
1753340100,0.0007553047408124287,0.15569236599999994,0.008501730368016729
1753340400,0.001782180440754285,0.16115199099999988,0.010283910808771014
1753340700,-0.004461312200086134,0.04380684900000001,0.00582259860868488
1753341000,-0.0008267249023490163,0.2995987000000001,0.004995873706335864
1753341300,-0.0006453710927853795,0.23419751300000002,0.004350502613550485
1753341600,-0.000676018215586172,0.16343769300000005,0.003674484397964313
1753341900,0.0003821005855758114,0.2799578960000001,0.004056584983540125
1753342200,0.0019480629780295505,0.14906253699999994,0.006004647961569675
1753342500,-6.925161698564106e-05,0.012440054999999992,0.005935396344584034
1753342800,-0.001055712102106574,0.04810773699999993,0.0048796842424774604
1753343100,0.0014652402992958275,0.122219777,0.006344924541773288
1753343400,-0.001078805989057401,0.06564136599999998,0.005266118552715887
1753343700,-0.0011796746673259641,0.151409764,0.004086443885389923
1753344000,0.000363776637241057,0.11744113300000002,0.0044502205226309806
1753344300,-0.0011583378552016705,0.045564729,0.00329188266742931
1753344600,-4.694912123114395e-05,0.01771311599999996,0.003244933546198166
1753344900,0.0004039456485469892,0.19479990800000002,0.003648879194745155
1753345200,-0.00050655203445949,0.182025476,0.0031423271602856653
1753345500,-0.0005220643171250952,0.065812812,0.00262026284316057
1753345800,-0.0012587087544436923,0.07069259299999994,0.0013615540887168777
1753346100,-4.715228579429319e-05,0.17269639000000003,0.0013144018029225845
1753346400,-0.001207345865392355,0.258128429,0.00010705593753022945
1753346700,0.000352807825706735,0.2397865919999999,0.00045986376323696443
1753347000,-0.0006594885998330326,0.2976665959999999,-0.00019962483659606816
1753347300,0.0004816687603337218,0.13062593000000008,0.00028204392373765364
1753347600,-0.00024160831514436057,0.214417164,4.043560859329307e-05
1753347900,-0.0004753071983354185,0.05891003199999999,-0.00043487158974212545
1753348200,0.0016502429310567368,0.05910005200000011,0.0012153713413146114
1753348500,0.00010671944978507975,0.055929560999999975,0.0013220907910996911
1753348800,1.556108209087683e-06,0.17658157600000005,0.0013236468993087789
1753349100,-0.00019421448791304537,0.04939249399999989,0.0011294324113957335
1753349400,-0.00010325492349598464,0.03984279299999994,0.001026177487899749
1753349700,0.00048559380706099777,0.18752276199999987,0.0015117712949607467
1753350000,-0.001544837513477057,0.15935099399999988,-3.3066218516310296e-05
1753350300,0.0018535730890255433,0.251321707,0.001820506870509233
1753350600,-5.801294804000238e-05,0.333286641,0.0017624939224692307
1753350900,-0.0009577767356528233,0.082578972,0.0008047171868164074
1753351200,-0.000978033575531397,0.05674517700000001,-0.00017331638871498952
1753351500,0.002137051307557338,0.02633466699999995,0.0019637349188423485
1753351800,-0.0009938469876780427,0.18427717599999996,0.0009698879311643058
1753352100,0.0017934969148479083,0.27322394,0.002763384846012214
1753352400,0.000277832421771952,0.12701177400000002,0.003041217267784166
1753352700,0.0004365585430268919,0.2541140760000001,0.003477775810811058
1753353000,0.0012581029487631274,0.031214131999999922,0.0047358787595741855
1753353300,-0.0007345802802348099,0.09096955600000001,0.004001298479339376
1753353600,3.632295587198338e-05,0.24098623399999997,0.004037621435211359
1753353900,-0.0020763934038030667,0.004423496999999936,0.0019612280314082924
1753354200,-0.00018946161075662432,0.11734733900000008,0.0017717664206516682
1753354500,-0.001300474308400609,0.22378562600000004,0.00047129211225105925
1753354800,0.0001944318145829011,0.2905607630000001,0.0006657239268339603
1753355100,0.00012100468645894348,0.07318394899999996,0.0007867286132929038
1753355400,-0.0017068528517409812,0.1648558939999999,-0.0009201242384480774
1753355700,0.0009893004359868968,0.22034366000000005,6.91761975388194e-05
1753356000,-0.0008118725944253411,0.11930287799999999,-0.0007426963968865217
1753356300,0.00018098633513055065,0.06307273599999995,-0.0005617100617559711
1753356600,-0.0007269078982124201,0.10206048400000009,-0.0012886179599683912
1753356900,-0.000830855743677544,0.07507517600000006,-0.002119473703645935
1753357200,-0.0004015048973992723,0.04180361800000007,-0.0025209786010452076
1753357500,0.00044693989783360264,0.09218177600000008,-0.002074038703211605
1753357800,-0.00036329853402301365,0.02431306699999991,-0.0024373372372346186
1753358100,0.0006347383872639046,0.09632670500000004,-0.001802598849970714
1753358400,0.0004975481913492372,0.10638769100000013,-0.0013050506586214767
1753358700,-0.0006039178339682072,0.08099751399999991,-0.001908968492589684
1753359000,0.000804721430803807,0.07063409899999995,-0.0011042470617858768
1753359300,0.00018324603897379162,0.08485527999999998,-0.0009210010228120852
1753359600,-0.0019211294139694862,0.15137752400000004,-0.0028421304367815714
1753359900,0.0003272322677178542,0.05122768599999991,-0.0025148981690637172
1753360200,0.0005790415440318996,0.19666860199999997,-0.0019358566250318177
1753360500,0.0015222619292794852,0.2549010340000001,-0.00041359469575233247
1753360800,-0.0010015471776666774,0.16059880300000007,-0.0014151418734190098
1753361100,-0.0011528775850731293,0.14642515800000006,-0.002568019458492139
1753361400,0.0007291202252007878,0.182000679,-0.0018388992332913513
1753361700,-0.0005030256546817568,0.10066985399999998,-0.002341924887973108
1753362000,-0.00046593505089138887,0.14065693800000006,-0.002807859938864497
1753362300,-0.0008596519641968862,0.14180265699999994,-0.003667511903061383
1753362600,-0.00028722338605926574,0.13968418100000002,-0.0039547352891206485
1753362900,0.00040212929071784144,0.09173062100000004,-0.003552605998402807
1753363200,-0.0006852641941309766,0.229205887,-0.0042378701925337835
1753363500,0.0003160223561101633,0.376705429,-0.0039218478364236205
1753363800,-0.001963088497794412,0.14924540600000002,-0.005884936334218032
1753364100,0.0017042091051182604,0.08835203299999998,-0.004180727229099772
1753364400,0.0003425891870416312,0.20286440499999994,-0.0038381380420581404
1753364700,0.0002234238193991624,0.16441763500000006,-0.003614714222658978
1753365000,0.0020728384984162254,0.09599077000000006,-0.0015418757242427524
1753365300,0.0013636225096405573,0.15316164999999998,-0.00017825321460219513
1753365600,-0.0015433401643802024,0.15774835700000003,-0.0017215933789823975
1753365900,0.0025327270106408253,0.15643418899999995,0.0008111336316584277
1753366200,-0.00035926528772834353,0.13682701900000005,0.0004518683439300842
1753366500,-0.00030877324178984583,0.257216062,0.00014309510214023836
1753366800,-8.912493946180056e-05,0.07104429500000002,5.3970162678437805e-05
1753367100,-0.0019357881478550755,0.035929567000000086,-0.0018818179851766378
1753367400,-0.001244337402435914,0.12865943100000007,-0.0031261553876125517
1753367700,-0.0017140440080379274,0.15173034400000002,-0.004840199395650479
1753368000,-0.0008421587127928306,0.12529631199999994,-0.00568235810844331
1753368300,-0.000781935545862002,0.09855380699999992,-0.0064642936543053125
1753368600,-6.954264358280285e-05,0.21952011499999996,-0.0065338362978881155
1753368900,-0.0010223237350659889,0.27321395299999995,-0.007556160032954104
1753369200,-0.00037835432494385613,0.15262852900000004,-0.00793451435789796
1753369500,-0.0012213027563327849,0.23287281000000004,-0.009155817114230745
1753369800,0.0010207215778910864,0.17088609500000007,-0.008135095536339659
1753370100,0.002739744683021238,0.09315563799999993,-0.00539535085331842
1753370400,0.001717293729688978,0.160933458,-0.0036780571236294424
1753370700,0.0005023581340958962,0.21790356900000002,-0.003175698989533546
1753371000,0.0004412851394833369,0.13556046400000005,-0.0027344138500502092
1753371300,0.00042358976527509594,0.182818704,-0.0023108240847751135
1753371600,-0.0002710281793461762,0.196820634,-0.00258185226412129
1753371900,-0.0006052217715400919,0.10870956700000006,-0.0031870740356613816
1753372200,0.0011890629361232953,0.21044154899999998,-0.001998011099538086
1753372500,-0.0018459644171249783,0.07617026199999995,-0.0038439755166630642
1753372800,0.0008198062657406771,0.15423632599999992,-0.003024169250922387
1753373100,-0.0005016323602034079,0.044613323999999975,-0.003525801611125795
1753373400,0.001292072541480063,0.07974045399999999,-0.002233729069645732
1753373700,-0.0006117461436927114,0.10652379999999997,-0.0028454752133384434
1753374000,0.0021391134804160587,0.14372918599999993,-0.0007063617329223846
1753374300,0.0012652108786397104,0.07430599899999997,0.0005588491457173257
1753374600,0.0008961128553520146,0.090051501,0.0014549620010693403
1753374900,-0.00033887463556050214,0.20510517200000006,0.0011160873655088382
1753375200,0.0005707361086914403,0.06084001600000002,0.0016868234742002785
1753375500,-0.002174208209797769,0.04281744599999997,-0.00048738473559749047
1753375800,0.00024666967367565213,0.32668777200000004,-0.00024071506192183833
1753376100,0.0006285813557922746,0.293897266,0.00038786629387043623
1753376400,-0.0004703241889346694,0.21901681,-8.245789506423315e-05
1753376700,-0.0017340209695598267,0.10986018100000003,-0.00181647886462406
1753377000,-0.0018445470764958793,0.22678743599999998,-0.003661025941119939
1753377300,-0.00021265225384723904,0.09099724200000005,-0.003873678194967178
1753377600,-0.0019202236692096068,0.08325925099999998,-0.0057939018641767846
1753377900,0.0004894954915286029,0.07244368599999998,-0.005304406372648182
1753378200,7.314094058522935e-05,0.14025830200000006,-0.005231265432062952
1753378500,3.316162476747807e-05,0.08869457000000008,-0.005198103807295474
1753378800,0.0003199515038171196,0.08869457,-0.004878152303478355
1753379100,-0.0007379653225172481,0.034642901000000045,-0.005616117625995603
1753379400,-0.0011358874492621144,0.21840420899999996,-0.006752005075257717
1753379700,0.0015015135006339706,0.13378978200000002,-0.0052504915746237465
1753380000,-0.0005068196200887154,0.25135083199999997,-0.005757311194712462
1753380300,-0.0010149502668787354,0.20391764499999993,-0.0067722614615911975
1753380600,-0.0011330525737221929,0.31415466299999995,-0.007905314035313391
1753380900,-0.0004317577649158131,0.05001031000000001,-0.008337071800229204
1753381200,0.00024757768901943907,0.08753953799999993,-0.008089494111209765
1753381500,6.866199502485941e-06,0.07257758599999994,-0.00808262791170728
1753381800,0.0015462040119734784,0.046073062000000053,-0.006536423899733801
1753382100,-0.001016571731667707,0.215233816,-0.007552995631401508
1753382400,0.0013305506015555612,0.29174677399999993,-0.006222445029845947
1753382700,-0.0004406466274992272,0.197748604,-0.006663091657345174
1753383000,-0.0010787025433612516,0.12026582599999999,-0.007741794200706426
1753383300,-0.0003710818352276194,0.024998475999999936,-0.008112876035934045
1753383600,-0.0007866504034290023,0.10568580399999997,-0.008899526439363047
1753383900,0.001624705125487212,0.26019043500000005,-0.007274821313875836
1753384200,-0.0008299616008022293,0.16636731800000007,-0.008104782914678066
1753384500,-0.0002776694560043588,0.06507784900000005,-0.008382452370682424
1753384800,0.0008931769810281195,0.13256750500000006,-0.007489275389654305
1753385100,-0.0003105316056245807,0.15017609699999993,-0.007799806995278886
1753385400,0.0014030860264848805,0.23767735099999993,-0.006396720968794005
1753385700,-8.983329149108094e-06,0.14652172400000002,-0.006405704297943113
1753386000,0.0002673368761391113,0.04391082299999998,-0.006138367421804002
1753386300,-0.0007452127751913917,0.06058040399999999,-0.006883580196995393
1753386600,0.0007292912399540095,0.1155671830000001,-0.006154288957041384
1753386900,0.0005814537173666904,0.433499931,-0.005572835239674693
1753387200,0.0006684962760445508,0.4728396319999999,-0.004904338963630142
1753387500,-0.0015523807916975115,0.2299893119999999,-0.006456719755327653
1753387800,-2.891137352730713e-05,0.1578214240000001,-0.00648563112885496
1753388100,0.0011810562749398098,0.13546829700000002,-0.00530457485391515
1753388400,-0.0004515851369276146,0.12260681699999995,-0.005756159990842764
1753388700,-0.0012253746660644657,0.2791979170000001,-0.006981534656907229
1753389000,-0.0009669041138435199,0.492015301,-0.00794843877075075
1753389300,-0.000606408099790923,0.295252908,-0.008554846870541673
1753389600,0.00029874310877152057,0.18176050399999993,-0.008256103761770153
1753389900,-3.216230893097395e-05,0.19660984800000003,-0.008288266070701126
1753390200,-5.871140734000908e-05,0.18495098799999996,-0.008346977478041135
1753390500,-0.00013226583781735028,0.13984427399999988,-0.008479243315858484
1753390800,0.0016105640599650252,0.09263309499999998,-0.006868679255893459
1753391100,0.0004994148772361518,0.010095030000000005,-0.006369264378657307
1753391400,0.0007750327130963474,0.1532530220000001,-0.0055942316655609595
1753391700,0.0009734204289917844,0.1815593880000001,-0.004620811236569175
1753392000,-0.0006491172768807436,0.10306795500000007,-0.005269928513449918
1753392300,0.0006709684430894321,0.08570693199999993,-0.004598960070360486
1753392600,0.0019875684994648457,0.11623443800000002,-0.00261139157089564
1753392900,-0.00045962836074258176,0.14557012500000005,-0.0030710199316382218
1753393200,0.0002817193877801389,0.21860582199999995,-0.002789300543858083
1753393500,0.001338941741670006,0.22360565200000002,-0.001450358802188077
1753393800,0.0003274655873770793,0.08009334700000004,-0.0011228932148109976
1753394100,0.004061381470649029,0.07731235000000006,0.002938488255838031
1753394400,0.0005651288275759321,0.0026315010000000846,0.003503617083413963
1753394700,0.0008617685678609212,0.24774506500000004,0.004365385651274884
1753395000,0.001596145031626028,0.19994318800000005,0.0059615306829009125
1753395300,-0.0006796140119118299,0.013629017999999996,0.005281916670989083
1753395600,-0.0003170714770113564,0.09904189599999993,0.004964845193977727
1753395900,-0.0006372192972253195,0.05206708899999995,0.0043276258967524074
1753396200,0.001334536283970157,0.152276113,0.005662162180722565
1753396500,7.683376717149868e-05,0.16575024200000005,0.005738995947894063
1753396800,-0.0002834872036345527,0.005513220000000013,0.00545550874425951
1753397100,0.0017980673908669633,0.032552971999999986,0.007253576135126474
1753397400,-0.00024105861439883709,0.2533180260000001,0.007012517520727637
1753397700,0.0022537039473590884,0.034044640999999994,0.009266221468086725
1753398000,-4.305824512127886e-05,0.18591100500000005,0.009223163222965446
1753398300,-0.0011118967295521487,0.13618955300000005,0.008111266493413297
1753398600,0.001290919955823369,0.11805376899999996,0.009402186449236665
