signal_time,相对强弱信号,BTCUSDT,ETHUSDT,SOLUSDT,,处理后等权持仓,BTCUSDT,ETHUSDT,SOLUSDT,,return,diff,pnl
2025/7/26 6:35,,0.006767392,0.06167507,-0.11535978,,,0,0.5,-0.5,,0.000166211,0.001596753,0.1235%
2025/7/26 6:40,,-0.02455765,0.06622422,-0.11906493,,,0,0.5,-0.5,,3.78E-05,0.00382461,0.1273%
2025/7/26 6:45,,0.009663582,0.060309052,-0.104506075,,,0,0.5,-0.5,,-0.00019383,0.00190743,0.1079%
2025/7/26 6:50,,-0.010080457,0.08012068,-0.13752693,,,0,0.5,-0.5,,0.000107572,0.002190351,0.1187%
2025/7/26 6:55,,-0.011054158,0.07909608,-0.127743,,,0,0.5,-0.5,,-0.000245156,0.002270297,0.0942%
2025/7/26 7:00,,0.003720522,0.055175424,-0.12024057,,,0,0.5,-0.5,,-6.38E-05,0.001200167,0.0878%
2025/7/26 7:05,,-0.02857691,0.0813005,-0.13253403,,,0,0.5,-0.5,,-0.000229568,0.004455045,0.0648%
2025/7/26 7:10,,0.012509227,0.052387357,-0.13987017,,,0,0.5,-0.5,,0.000157225,0.00233214,0.0805%
2025/7/26 7:15,,-0.005656064,0.056521535,-0.11774719,,,0,0.5,-0.5,,9.74E-05,0.001437636,0.0903%
2025/7/26 7:20,,0.003227949,0.078739405,-0.11447501,,,0,0.5,-0.5,,-9.11E-05,0.001259913,0.0812%
2025/7/26 7:25,,0.007609963,0.101911664,-0.13247865,,,0,0.5,-0.5,,-9.13E-05,0.001998755,0.0720%
2025/7/26 7:30,,0.013210297,0.07593703,-0.1275233,,,0,0.5,-0.5,,0.000133586,0.00251593,0.0854%
2025/7/26 7:35,,0.00146091,0.07896817,-0.12475735,,,0,0.5,-0.5,,8.75E-05,0.001079374,0.0941%
2025/7/26 7:40,,0.004746676,0.062187314,-0.11811775,,,0,0.5,-0.5,,-0.000189384,0.001360777,0.0752%
2025/7/26 7:45,,0.003780007,0.07903445,-0.13024634,,,0,0.5,-0.5,,5.64E-05,0.001383908,0.0808%
2025/7/26 7:50,,-0.00473249,0.061183095,-0.12629414,,,0,0.5,-0.5,,-0.000130544,0.001381229,0.0678%
2025/7/26 7:55,,0.013914585,0.06448412,-0.12746978,,,0,0.5,-0.5,,7.73E-05,0.002534226,0.0755%
2025/7/26 8:00,,0.006785989,0.051751852,-0.14608335,,,0,0.5,-0.5,,-0.000108159,0.001645865,0.0647%
2025/7/26 8:05,,0.010272265,0.066474915,-0.12458855,,,0,0.5,-0.5,,1.83E-05,0.002088174,0.0665%
2025/7/26 8:10,,-0.002164245,0.079933524,-0.12992191,,,0,0.5,-0.5,,-0.000155549,0.001189417,0.0510%
2025/7/26 8:15,,-0.000198424,0.08670199,-0.11757606,,,0,0.5,-0.5,,0.000843587,0.00094537,0.1353%
2025/7/26 8:20,,0.021667838,0.06912291,-0.1160388,,,0,0.5,-0.5,,-7.78E-05,0.003476011,0.1275%
2025/7/26 8:25,,-0.000902891,0.071321964,-0.11743802,,,0,0.5,-0.5,,0.000149464,0.000940032,0.1425%
2025/7/26 8:30,,0.024747372,0.08093405,-0.12112957,,,0,0.5,-0.5,,-0.00018125,0.003942576,0.1244%
2025/7/26 8:35,,0.002035022,0.07608271,-0.111855984,,,0,0.5,-0.5,,-0.000209865,0.001088362,0.1034%
2025/7/26 8:40,,0.03702295,0.104759574,-0.122567,,,0,0.5,-0.5,,-0.000104556,0.005599053,0.0929%
2025/7/26 8:45,,0.014553666,0.066680074,-0.10411435,,,0,0.5,-0.5,,0.000951306,0.002545416,0.1881%
2025/7/26 8:50,,0.021018028,0.087828875,-0.108932555,,,0,0.5,-0.5,,-0.001036364,0.003482896,0.0844%
2025/7/26 8:55,,0.00294137,0.07439351,-0.11344391,,,0,0.5,-0.5,,-0.000511248,0.001195257,0.0333%
2025/7/26 9:00,,0.011830449,0.08955288,-0.09846318,,,0,0.5,-0.5,,-6.20E-05,0.002327098,0.0271%
2025/7/26 9:05,,-0.010014772,0.09909856,-0.10269815,,,0,0.5,-0.5,,-0.001059962,0.002175172,-0.0789%
2025/7/26 9:10,,-0.012584269,0.07876468,-0.11793208,,,0,0.5,-0.5,,-8.40E-05,0.002422709,-0.0873%
2025/7/26 9:15,,0.000992179,0.084041,-0.1055001,,,0,0.5,-0.5,,0.000406898,0.000985551,-0.0466%
2025/7/26 9:20,,0.006505966,0.06998205,-0.0976972,,,0,0.5,-0.5,,-0.00018484,0.001553163,-0.0651%
2025/7/26 9:25,,-0.000656068,0.09743011,-0.12122512,,,0,0.5,-0.5,,-9.52E-05,0.001078055,-0.0746%
2025/7/26 9:30,,-0.028030097,0.11793721,-0.12397653,,,0,0.5,-0.5,,-0.000368599,0.004576278,-0.1115%
2025/7/26 9:35,,0.000732899,0.084916115,-0.13073546,,,0,0.5,-0.5,,-0.000102433,0.001045821,-0.1217%
2025/7/26 9:40,,0.014837146,0.0881449,-0.13032585,,,0,0.5,-0.5,,-0.000442638,0.002798304,-0.1660%
2025/7/26 9:45,,-0.008031368,0.084854245,-0.11912912,,,0,0.5,-0.5,,0.00023982,0.001903102,-0.1420%
2025/7/26 9:50,,0.005799055,0.06639457,-0.13635767,,,0,0.5,-0.5,,2.04E-05,0.001578088,-0.1400%
2025/7/26 9:55,,0.01769948,0.08116722,-0.11950302,,,0,0.5,-0.5,,-5.33E-06,0.003071535,-0.1405%
2025/7/26 10:00,,-0.00921762,0.08032608,-0.09224653,,,0,0.5,-0.5,,-0.000964182,0.001929431,-0.2369%
2025/7/26 10:05,,0.014691591,0.0872376,-0.11353195,,,0,0.5,-0.5,,0.000304121,0.002717136,-0.2065%
2025/7/26 10:10,,0.006433487,0.09117937,-0.105745554,,,0,0.5,-0.5,,0.000195523,0.001698094,-0.1869%
2025/7/26 10:15,,0.015956521,0.101246476,-0.104439855,,,0,0.5,-0.5,,0.000632335,0.002924729,-0.1237%
2025/7/26 10:20,,0.013584375,0.095187664,-0.11900437,,,0,0.5,-0.5,,0.000478313,0.002647116,-0.0759%
2025/7/26 10:25,,0.006311774,0.10584319,-0.09725773,,,0,0.5,-0.5,,0.00032439,0.00174112,-0.0434%
2025/7/26 10:30,,0.004145265,0.093247294,-0.09716213,,,0,0.5,-0.5,,0.000156031,0.001399393,-0.0278%
2025/7/26 10:35,,0.011860371,0.08962715,-0.117697775,,,0,0.5,-0.5,,0.000777911,0.002397496,0.0500%
2025/7/26 10:40,,0.022881031,0.08349407,-0.13097692,,,0,0.5,-0.5,,0.001073247,0.003762195,0.1573%
2025/7/26 10:45,,0.01679945,0.091321826,-0.12000424,,,0,0.5,-0.5,,-0.000876378,0.003022983,0.0696%
2025/7/26 10:50,,0.03195703,0.07393038,-0.11959201,,,0,0.5,-0.5,,0.000190412,0.004782324,0.0887%
2025/7/26 10:55,,-0.01309967,0.074465275,-0.13513035,,,0,0.5,-0.5,,0.000114274,0.002519779,0.1001%
2025/7/26 11:00,,0.019685507,0.09078252,-0.13215202,,,0,0.5,-0.5,,0.000204998,0.003416589,0.1206%
2025/7/26 11:05,,0.006489992,0.07742238,-0.122241735,,,0,0.5,-0.5,,4.67E-05,0.001680037,0.1253%
2025/7/26 11:10,,0.009539604,0.081608534,-0.14412928,,,0,0.5,-0.5,,3.79E-05,0.002155433,0.1291%
2025/7/26 11:15,,0.011260629,0.08608186,-0.13422859,,,0,0.5,-0.5,,-0.000198645,0.002359602,0.1092%
2025/7/26 11:20,,0.008313179,0.08904958,-0.12589568,,,0,0.5,-0.5,,-0.000519069,0.001986037,0.0573%
2025/7/26 11:25,,0.004841805,0.065760136,-0.12876081,,,0,0.5,-0.5,,-0.000755921,0.001430404,-0.0183%
2025/7/26 11:30,,-0.006751001,0.07737899,-0.13109791,,,0,0.5,-0.5,,0.000365867,0.001742395,0.0183%
2025/7/26 11:35,,0.014899015,0.0690999,-0.12452245,,,0,0.5,-0.5,,-0.000331727,0.002672609,-0.0149%
2025/7/26 11:40,,-0.011984646,0.07262087,-0.1410591,,,0,0.5,-0.5,,0.000267337,0.002392096,0.0119%
2025/7/26 11:45,,-0.013581812,0.08988476,-0.14198077,,,0,0.5,-0.5,,-6.80E-05,0.002694422,0.0051%
2025/7/26 11:50,,0.025558949,0.049239993,-0.13080668,,,0,0.5,-0.5,,-0.000487037,0.00388717,-0.0436%
2025/7/26 11:55,,0.005535841,0.0851872,-0.14565754,,,0,0.5,-0.5,,-7.93E-05,0.001689567,-0.0516%
2025/7/26 12:00,,0.00378263,0.083141446,-0.14588714,,,0,0.5,-0.5,,-0.000404699,0.001462558,-0.0920%
2025/7/26 12:05,,0.016791582,0.0706687,-0.117931366,,,0,0.5,-0.5,,0.000270719,0.002891999,-0.0650%
2025/7/26 12:10,,0.001488447,0.08605313,-0.13193226,,,0,0.5,-0.5,,0.000263087,0.001149636,-0.0387%
2025/7/26 12:15,,0.004159212,0.06684625,-0.1143021,,,0,0.5,-0.5,,-0.000330138,0.001303094,-0.0717%
2025/7/26 12:20,,0.011973977,0.096642256,-0.1178422,,,0,0.5,-0.5,,0.00051777,0.002453701,-0.0199%
2025/7/26 12:25,,0.000531435,0.089618444,-0.12805307,,,0,0.5,-0.5,,-0.000221268,0.00103978,-0.0420%
2025/7/26 12:30,,0.007243156,0.08380449,-0.12690425,,,0,0.5,-0.5,,0.000148129,0.001826704,-0.0272%
2025/7/26 12:35,,-0.026470423,0.07179642,-0.10888946,,,0,0.5,-0.5,,0.000165542,0.004057953,-0.0107%
2025/7/26 12:40,,0.016569138,0.088350534,-0.12950987,,,0,0.5,-0.5,,0.000196421,0.003009734,0.0090%
2025/7/26 12:45,,-0.00043273,0.0843879,-0.14285517,,,0,0.5,-0.5,,3.38E-05,0.001047522,0.0124%
2025/7/26 12:50,,0.001511335,0.09042823,-0.13700783,,,0,0.5,-0.5,,-0.000436374,0.001195969,-0.0313%
2025/7/26 12:55,,0.009833932,0.060610414,-0.12868255,,,0,0.5,-0.5,,6.71E-05,0.002013479,-0.0246%
2025/7/26 13:00,,0.004555941,0.074083686,-0.11451489,,,0,0.5,-0.5,,0.000549294,0.001395681,0.0304%
2025/7/26 13:05,,0.018743277,0.060404062,-0.1254468,,,0,0.5,-0.5,,0.000581336,0.003096862,0.0885%
2025/7/26 13:10,,0.01491344,0.09939182,-0.13878995,,,0,0.5,-0.5,,0.000353777,0.002903766,0.1239%
2025/7/26 13:15,,-0.002126396,0.096735954,-0.15147257,,,0,0.5,-0.5,,0.000448257,0.001358985,0.1687%
2025/7/26 13:20,,0.00914228,0.07752502,-0.117120326,,,0,0.5,-0.5,,-0.000515448,0.001989207,0.1172%
2025/7/26 13:25,,0.015084147,0.079790115,-0.13061321,,,0,0.5,-0.5,,8.80E-06,0.002779964,0.1180%
2025/7/26 13:30,,0.007949233,0.09186852,-0.14277041,,,0,0.5,-0.5,,-0.00023498,0.002016193,0.0945%
2025/7/26 13:35,,0.011380792,0.09723222,-0.1387611,,,0,0.5,-0.5,,3.71E-05,0.002456337,0.0983%
2025/7/26 13:40,,0.021376133,0.08080363,-0.12894589,,,0,0.5,-0.5,,0.000151461,0.003554103,0.1134%
2025/7/26 13:45,,0.010575533,0.06977415,-0.13451284,,,0,0.5,-0.5,,0.000144022,0.002179297,0.1278%
2025/7/26 13:50,,0.028645277,0.08216059,-0.14189482,,,0,0.5,-0.5,,-0.000168274,0.004500826,0.1110%
2025/7/26 13:55,,-0.001459241,0.08800793,-0.13162088,,,0,0.5,-0.5,,-5.36E-05,0.001156602,0.1056%
2025/7/26 14:00,,0.008829594,0.07389593,-0.13005984,,,0,0.5,-0.5,,0.000351164,0.001973742,0.1407%
2025/7/26 14:05,,0.019239306,0.08647621,-0.13645232,,,0,0.5,-0.5,,-0.000105047,0.003350908,0.1302%
2025/7/26 14:10,,0.012995005,0.08830321,-0.12995732,,,0,0.5,-0.5,,-0.000333764,0.00257141,0.0969%
2025/7/26 14:15,,-0.004722714,0.07090783,-0.13067424,,,0,0.5,-0.5,,-4.43E-05,0.001452977,0.0924%
2025/7/26 14:20,,-0.00536865,0.08979726,-0.14610612,,,0,0.5,-0.5,,-9.64E-06,0.001697978,0.0915%
2025/7/26 14:25,,0.017469645,0.07664418,-0.14306474,,,0,0.5,-0.5,,-0.000569022,0.003097546,0.0346%
2025/7/26 14:30,,0.002839804,0.08499503,-0.14931822,,,0,0.5,-0.5,,0.000101132,0.001369451,0.0447%
2025/7/26 14:35,,0.023075104,0.09043908,-0.13772649,,,0,0.5,-0.5,,6.95E-05,0.003850641,0.0516%
2025/7/26 14:40,,-0.00482446,0.104103684,-0.1341654,,,0,0.5,-0.5,,0.000304431,0.001675019,0.0821%
2025/7/26 14:45,,-0.004644036,0.07109225,-0.12079048,,,0,0.5,-0.5,,0.000106045,0.001410341,0.0927%
2025/7/26 14:50,,0.0183115,0.085883856,-0.14737374,,,0,0.5,-0.5,,0.000220137,0.003270904,0.1147%
2025/7/26 14:55,,-0.015576661,0.08321595,-0.13022041,,,0,0.5,-0.5,,5.95E-05,0.002859568,0.1206%
2025/7/26 15:00,,0.003061414,0.0810585,-0.15467459,,,0,0.5,-0.5,,0.000172762,0.001391743,0.1379%
2025/7/26 15:05,,0.013032436,0.0716511,-0.1345051,,,0,0.5,-0.5,,-0.000211252,0.002492612,0.1168%
2025/7/26 15:10,,-0.006878674,0.09967196,-0.13536406,,,0,0.5,-0.5,,-0.00033787,0.001905431,0.0830%
2025/7/26 15:15,,-0.013813436,0.096566916,-0.13074368,,,0,0.5,-0.5,,-0.000647806,0.002723945,0.0182%
2025/7/26 15:20,,0.021466374,0.061704636,-0.13762248,,,0,0.5,-0.5,,-0.000142017,0.003481469,0.0040%
2025/7/26 15:25,,-0.012270451,0.081181765,-0.11807513,,,0,0.5,-0.5,,-0.00053989,0.002398986,-0.0500%
2025/7/26 15:30,,0.010945797,0.055826664,-0.123355925,,,0,0.5,-0.5,,0.000286665,0.002103412,-0.0213%
2025/7/26 15:35,,-0.026530027,0.058653712,-0.13688761,,,0,0.5,-0.5,,-0.000119263,0.004083563,-0.0332%
2025/7/26 15:40,,-0.006154716,0.08537376,-0.12708247,,,0,0.5,-0.5,,0.00050743,0.001702788,0.0175%
2025/7/26 15:45,,0.005706906,0.075861216,-0.14409924,,,0,0.5,-0.5,,-0.000269868,0.001649752,-0.0095%
2025/7/26 15:50,,-0.003182054,0.086713076,-0.116012275,,,0,0.5,-0.5,,0.000774005,0.001307005,0.0679%
2025/7/26 15:55,,0.021839619,0.083770275,-0.11192119,,,0,0.5,-0.5,,-0.000485354,0.003570094,0.0194%
2025/7/26 16:00,,0.017752767,0.079149365,-0.1144681,,,0,0.5,-0.5,,5.39E-05,0.003048737,0.0248%
2025/7/26 16:05,,0.011407018,0.08117604,-0.10946262,,,0,0.5,-0.5,,-0.000397058,0.002263082,-0.0149%
2025/7/26 16:10,,0.011827707,0.058690906,-0.13793677,,,0,0.5,-0.5,,0.000485216,0.002279161,0.0336%
2025/7/26 16:15,,-0.008303583,0.08437276,-0.12604868,,,0,0.5,-0.5,,9.76E-05,0.00195756,0.0434%
2025/7/26 16:20,,0.006723762,0.06676245,-0.12593412,,,0,0.5,-0.5,,-0.000333009,0.001658091,0.0101%
2025/7/26 16:25,,0.016342044,0.06720841,-0.1357804,,,0,0.5,-0.5,,0.000241869,0.002877623,0.0342%
2025/7/26 16:30,,-0.010472,0.06544864,-0.12679136,,,0,0.5,-0.5,,-0.000146785,0.002114224,0.0196%
2025/7/26 16:35,,0.013096571,0.08828819,-0.12954569,,,0,0.5,-0.5,,2.94E-05,0.002582394,0.0225%
2025/7/26 16:40,,0.006504059,0.06623626,-0.13843977,,,0,0.5,-0.5,,0.00038142,0.001671029,0.0606%
2025/7/26 16:45,,0.015696406,0.07944894,-0.13007319,,,0,0.5,-0.5,,0.000130111,0.002851377,0.0737%
2025/7/26 16:50,,-0.006516397,0.065296054,-0.1330837,,,0,0.5,-0.5,,-0.000237364,0.001648498,0.0499%
2025/7/26 16:55,,0.006996989,0.070598125,-0.13726676,,,0,0.5,-0.5,,0.000113371,0.001753564,0.0613%
2025/7/26 17:00,,0.008110285,0.05502343,-0.12544948,,,0,0.5,-0.5,,0.000444154,0.001757107,0.1057%
2025/7/26 17:05,,-0.002224207,0.08182728,-0.13163495,,,0,0.5,-0.5,,0.000918522,0.001213961,0.1975%
2025/7/26 17:10,,-0.004641533,0.08780265,-0.12735814,,,0,0.5,-0.5,,-0.000143699,0.001532082,0.1832%
2025/7/26 17:15,,-0.010224402,0.094807506,-0.13710219,,,0,0.5,-0.5,,0.000332813,0.00229397,0.2164%
2025/7/26 17:20,,0.002842069,0.08607292,-0.13407099,,,0,0.5,-0.5,,4.79E-05,0.001323606,0.2212%
2025/7/26 17:25,,-0.002892911,0.0787456,-0.14053345,,,0,0.5,-0.5,,-0.0002054,0.001308533,0.2007%
2025/7/26 17:30,,0.015427351,0.05721712,-0.11897278,,,0,0.5,-0.5,,0.000200302,0.002647769,0.2207%
2025/7/26 17:35,,-0.015007556,0.070183635,-0.13397694,,,0,0.5,-0.5,,-4.33E-05,0.002724982,0.2164%
2025/7/26 17:40,,-0.003713489,0.04935336,-0.131549,,,0,0.5,-0.5,,0.000119592,0.001203629,0.2283%
2025/7/26 17:45,,-0.000956953,0.058796525,-0.14206392,,,0,0.5,-0.5,,0.000105344,0.000957014,0.2389%
2025/7/26 17:50,,0.020308256,0.06743324,-0.1367101,,,0,0.5,-0.5,,3.31E-05,0.00336997,0.2422%
2025/7/26 17:55,,0.000362396,0.073203444,-0.12026644,,,0,0.5,-0.5,,-0.000125909,0.000894497,0.2296%
2025/7/26 18:00,,-0.011860848,0.051300764,-0.11990756,,,0,0.5,-0.5,,-1.03E-05,0.002177145,0.2286%
2025/7/26 18:05,,-0.002329409,0.060388565,-0.1314578,,,0,0.5,-0.5,,-0.000253586,0.00109874,0.2032%
2025/7/26 18:10,,-0.014535069,0.04282999,-0.1382218,,,0,0.5,-0.5,,-2.53E-05,0.002518757,0.2007%
2025/7/26 18:15,,0.000717163,0.07645738,-0.14130181,,,0,0.5,-0.5,,-0.000388156,0.001029969,0.1619%
2025/7/26 18:20,,0.007631779,0.073818326,-0.1061337,,,0,0.5,-0.5,,0.000531766,0.001743521,0.2150%
2025/7/26 18:25,,-0.005413592,0.082974434,-0.1429547,,,0,0.5,-0.5,,0.000206331,0.001652053,0.2357%
2025/7/26 18:30,,-0.00966233,0.09024048,-0.109496295,,,0,0.5,-0.5,,3.69E-05,0.002102548,0.2394%
2025/7/26 18:35,,-0.000192642,0.08899999,-0.12334317,,,0,0.5,-0.5,,0.000370765,0.000978201,0.2764%
2025/7/26 18:40,,0.018487334,0.072490335,-0.13170618,,,0,0.5,-0.5,,0.000440412,0.00315886,0.3205%
2025/7/26 18:45,,0.009818077,0.06646407,-0.15146166,,,0,0.5,-0.5,,-5.50E-05,0.002124845,0.3150%
2025/7/26 18:50,,-0.008425951,0.07122922,-0.12618834,,,0,0.5,-0.5,,-0.000374134,0.001894894,0.2776%
2025/7/26 18:55,,0.005153418,0.057568908,-0.126454,,,0,0.5,-0.5,,0.000457033,0.001412048,0.3233%
2025/7/26 19:00,,0.00709343,0.05335164,-0.11657095,,,0,0.5,-0.5,,-6.85E-05,0.001591505,0.3164%
2025/7/26 19:05,,0.02365315,0.067186356,-0.13589609,,,0,0.5,-0.5,,-0.00014327,0.003777085,0.3021%
2025/7/26 19:10,,-0.027245104,0.08224988,-0.13053393,,,0,0.5,-0.5,,0.000261421,0.004290004,0.3282%
2025/7/26 19:15,,0.006276608,0.069158316,-0.11994243,,,0,0.5,-0.5,,5.14E-05,0.001596704,0.3334%
2025/7/26 19:20,,0.012746215,0.07225621,-0.12178677,,,0,0.5,-0.5,,0.0001357,0.002417186,0.3469%
2025/7/26 19:25,,0.009795427,0.07286513,-0.14478976,,,0,0.5,-0.5,,0.000109358,0.002137155,0.3579%
2025/7/26 19:30,,0.009502053,0.07164204,-0.11729336,,,0,0.5,-0.5,,-0.000269304,0.001999049,0.3310%
2025/7/26 19:35,,-0.004587352,0.083312154,-0.13150632,,,0,0.5,-0.5,,-8.95E-05,0.001512996,0.3220%
2025/7/26 19:40,,0.010419726,0.093571186,-0.13112533,,,0,0.5,-0.5,,7.53E-05,0.002290043,0.3295%
2025/7/26 19:45,,0.017689109,0.060450792,-0.11715537,,,0,0.5,-0.5,,0.00014211,0.00293892,0.3437%
2025/7/26 19:50,,0.028630137,0.07434332,-0.13633549,,,0,0.5,-0.5,,0.0001567,0.004433299,0.3594%
2025/7/26 19:55,,0.035568357,0.08331704,-0.11453366,,,0,0.5,-0.5,,0.000118468,0.005264899,0.3713%
2025/7/26 20:00,,0.018021345,0.07895768,-0.11079723,,,0,0.5,-0.5,,-9.76E-05,0.00306798,0.3615%
2025/7/26 20:05,,-0.014079332,0.10158265,-0.097025275,,,0,0.5,-0.5,,-0.000210821,0.002670305,0.3404%
2025/7/26 20:10,,0.001240015,0.06471789,-0.12607145,,,0,0.5,-0.5,,5.17E-05,0.000971953,0.3456%
2025/7/26 20:15,,0.007639408,0.065529704,-0.14644265,,,0,0.5,-0.5,,2.45E-05,0.001834036,0.3480%
2025/7/26 20:20,,-0.010106027,0.07678819,-0.15102738,,,0,0.5,-0.5,,-4.23E-05,0.002220188,0.3438%
2025/7/26 20:25,,0.008123279,0.07340646,-0.15501708,,,0,0.5,-0.5,,-0.000273708,0.001969956,0.3164%
2025/7/26 20:30,,-0.011262238,0.059095263,-0.15469056,,,0,0.5,-0.5,,0.000132667,0.002269748,0.3297%
2025/7/26 20:35,,-0.015066147,0.061124682,-0.15772665,,,0,0.5,-0.5,,-2.03E-05,0.002760126,0.3277%
2025/7/26 20:40,,-0.001841068,0.06805766,-0.12819833,,,0,0.5,-0.5,,5.51E-05,0.001073076,0.3332%
2025/7/26 20:45,,0.003831625,0.07226467,-0.12598705,,,0,0.5,-0.5,,-0.000119241,0.001335303,0.3213%
2025/7/26 20:50,,-0.013840079,0.0606004,-0.13290703,,,0,0.5,-0.5,,-0.000111643,0.002520692,0.3101%
2025/7/26 20:55,,0.004625559,0.08606398,-0.13858604,,,0,0.5,-0.5,,-4.74E-05,0.001558462,0.3054%
2025/7/26 21:00,,0.003331661,0.06494045,-0.13851207,,,0,0.5,-0.5,,0.000268016,0.001273396,0.3322%
2025/7/26 21:05,,0.000330091,0.05827999,-0.14303046,,,0,0.5,-0.5,,0.000348529,0.000880174,0.3670%
2025/7/26 21:10,,0.00774765,0.08042407,-0.11811215,,,0,0.5,-0.5,,-0.000324114,0.001838345,0.3346%
2025/7/26 21:15,,-0.022519052,0.08339155,-0.12785715,,,0,0.5,-0.5,,7.87E-05,0.003706317,0.3425%
2025/7/26 21:20,,-0.000138998,0.061080694,-0.13058507,,,0,0.5,-0.5,,3.77E-05,0.000830451,0.3462%
2025/7/26 21:25,,-0.005266249,0.061203003,-0.13664877,,,0,0.5,-0.5,,-8.20E-05,0.001482673,0.3380%
2025/7/26 21:30,,0.002226234,0.0637629,-0.13213062,,,0,0.5,-0.5,,0.000284315,0.001108444,0.3665%
2025/7/26 21:35,,0.001859069,0.07897532,-0.13966858,,,0,0.5,-0.5,,-4.36E-05,0.001179766,0.3621%
2025/7/26 21:40,,0.005968809,0.07831514,-0.1279338,,,0,0.5,-0.5,,-0.000180155,0.001640862,0.3441%
2025/7/26 21:45,,0.004846931,0.06962097,-0.13390201,,,0,0.5,-0.5,,0.000340543,0.001471719,0.3781%
2025/7/26 21:50,,-0.008216858,0.059383035,-0.10896373,,,0,0.5,-0.5,,8.04E-05,0.001739348,0.3862%
2025/7/26 21:55,,-0.004131734,0.057685137,-0.12790108,,,0,0.5,-0.5,,0.000285046,0.001292068,0.4147%
2025/7/26 22:00,,0.030658245,0.06678355,-0.11365861,,,0,0.5,-0.5,,-2.36E-05,0.004559622,0.4123%
2025/7/26 22:05,,-0.006573081,0.06924367,-0.116529465,,,0,0.5,-0.5,,2.59E-05,0.001621915,0.4149%
2025/7/26 22:10,,0.013207316,0.09430599,-0.11633414,,,0,0.5,-0.5,,4.70E-05,0.002586295,0.4196%
2025/7/26 22:15,,0.009131074,0.06406903,-0.12665737,,,0,0.5,-0.5,,0.001300041,0.001940633,0.5496%
2025/7/26 22:20,,-0.011978686,0.087860346,-0.12286258,,,0,0.5,-0.5,,0.001275409,0.002419332,0.6772%
2025/7/26 22:25,,0.013499498,0.0882256,-0.11250347,,,0,0.5,-0.5,,-0.002142979,0.002572857,0.4629%
2025/7/26 22:30,,0.010788322,0.08948588,-0.1337465,,,0,0.5,-0.5,,0.000407321,0.002320103,0.5036%
2025/7/26 22:35,,-0.026512563,0.09776199,-0.13031864,,,0,0.5,-0.5,,0.00025946,0.004291457,0.5296%
2025/7/26 22:40,,-0.007013917,0.08619261,-0.15013313,,,0,0.5,-0.5,,0.000336786,0.001892758,0.5632%
2025/7/26 22:45,,-0.001076758,0.078788996,-0.1323747,,,0,0.5,-0.5,,0.000105353,0.001057309,0.5738%
2025/7/26 22:50,,0.001689434,0.07902253,-0.1369912,,,0,0.5,-0.5,,-0.00025991,0.001149959,0.5478%
2025/7/26 22:55,,0.000576735,0.08506346,-0.123817444,,,0,0.5,-0.5,,0.000206231,0.001003654,0.5684%
2025/7/26 23:00,,-0.012486279,0.06265926,-0.14061451,,,0,0.5,-0.5,,0.00065576,0.002392995,0.6340%
2025/7/26 23:05,,0.002978206,0.08594298,-0.13388234,,,0,0.5,-0.5,,-0.000385555,0.001338926,0.5954%
2025/7/26 23:10,,0.002571583,0.07321763,-0.12991267,,,0,0.5,-0.5,,0.000106015,0.001199527,0.6060%
2025/7/26 23:15,,-0.000300229,0.06045699,-0.13547617,,,0,0.5,-0.5,,-0.000123775,0.000863423,0.5936%
2025/7/26 23:20,,-0.005497575,0.08110309,-0.13322437,,,0,0.5,-0.5,,-0.000551176,0.001617722,0.5385%
2025/7/26 23:25,,0.014851689,0.07469654,-0.15028167,,,0,0.5,-0.5,,-0.000177626,0.002788844,0.5208%
2025/7/26 23:30,,-0.003868401,0.06453395,-0.12041336,,,0,0.5,-0.5,,-0.000392918,0.001274627,0.4815%
2025/7/26 23:35,,-0.003837466,0.073046565,-0.14047217,,,0,0.5,-0.5,,0.000132683,0.001390584,0.4947%
2025/7/26 23:40,,0.021539927,0.059176087,-0.12411916,,,0,0.5,-0.5,,-6.53E-05,0.003428943,0.4882%
2025/7/26 23:45,,0.008077264,0.06437087,-0.124522984,,,0,0.5,-0.5,,-0.00012321,0.001805467,0.4759%
2025/7/26 23:50,,0.012849331,0.041552663,-0.13040823,,,0,0.5,-0.5,,-0.000288947,0.002276904,0.4470%
2025/7/26 23:55,,-0.000303447,0.05000949,-0.119565964,,,0,0.5,-0.5,,0.000419097,0.000746841,0.4889%
2025/7/27 0:00,,0.020320177,0.053443313,-0.14287329,,,0,0.5,-0.5,,-0.000354865,0.00330944,0.4534%
2025/7/27 0:05,,-0.017388463,0.06186223,-0.14361572,,,0,0.5,-0.5,,-0.000408439,0.003001514,0.4126%
2025/7/27 0:10,,-0.007477999,0.06289947,-0.13162565,,,0,0.5,-0.5,,-0.000268226,0.001747483,0.3857%
2025/7/27 0:15,,-0.003710508,0.080981255,-0.1314441,,,0,0.5,-0.5,,0.000496854,0.001391069,0.4354%
2025/7/27 0:20,,-0.009273946,0.0771966,-0.12475723,,,0,0.5,-0.5,,-0.000295047,0.002029762,0.4059%
2025/7/27 0:25,,-0.006755054,0.055424213,-0.12870264,,,0,0.5,-0.5,,-0.000371678,0.001604021,0.3688%
2025/7/27 0:30,,-0.003400564,0.06461263,-0.1251095,,,0,0.5,-0.5,,0.000812075,0.001233737,0.4500%
