signal_time,return,diff,pnl
1753332900,-0.0010540040101217004,1.0,-0.0010540040101217004
1753333200,-0.000527130639747374,0.30000000000000004,-0.0015811346498690745
1753333500,0.000962512379319429,0.19999999999999998,-0.0006186222705496455
1753333800,-0.0006596330244431025,0.19999999999999998,-0.001278255294992748
1753334100,-0.0009310373687602725,0.22222222199999997,-0.0022092926637530203
1753334400,0.000743399149841528,0.0,-0.0014658935139114922
1753334700,-2.9505929494638575e-05,0.09722222199999998,-0.0014953994434061307
1753335000,-0.00027509726631825995,0.013888887999999995,-0.0017704967097243907
1753335300,-0.0011990939341319825,0.188888888,-0.002969590643856373
1753335600,0.0013505335161904577,0.014285714000000005,-0.0016190571276659153
1753335900,0.00012792050460646437,0.08571428600000003,-0.001491136623059451
1753336200,0.0024807084877684496,0.05000000000000002,0.0009895718647089987
1753336500,0.00258384981204176,0.10714285800000001,0.0035734216767507585
1753336800,-0.0014554696657287423,0.142857142,0.002117952011022016
1753337100,-0.0010503168032347631,0.125,0.0010676352077872528
1753337400,-0.0008111063027513618,0.125,0.00025652890503589107
1753337700,0.0002080669829117505,0.25,0.00046459588794764157
1753338000,-0.0008973421826544595,0.333333334,-0.0004327462947068179
1753338300,0.00034465680391798214,0.333333334,-8.808949078883575e-05
1753338600,0.00020600864345450185,0.06666666600000001,0.0001179191526656661
1753338900,0.00029248615065137983,0.31666666600000004,0.00041040530331704593
1753339200,0.0013238276300539314,0.138888888,0.0017342329333709773
1753339500,0.00014747387298653402,0.011111112000000013,0.0018817068063575113
1753339800,0.000322848338797605,0.15000000000000002,0.002204555145155116
1753340100,0.0007299432953459903,0.125,0.0029344984405011067
1753340400,0.0008642592903615465,0.17500000000000002,0.003798757730862653
1753340700,-0.003077475014333842,0.0,0.0007212827165288113
1753341000,-0.00048304097847725637,0.20909091000000002,0.00023824173805155491
1753341300,0.00010859829930323162,0.13131313199999997,0.00034684003735478653
1753341600,-0.0011731776302105904,0.299145298,-0.0008263375928558039
1753341900,0.0005933417315693995,0.24358974200000003,-0.00023299586128640434
1753342200,0.0013109746496282669,0.05555555599999998,0.0010779787883418625
1753342500,0.00026738260018492176,0.0,0.0013453613885267843
1753342800,-0.00028657333998860653,0.07936507999999999,0.0010587880485381778
1753343100,0.0008206283342929667,0.142857142,0.0018794163828311445
1753343400,-0.00021035820174133447,0.142857142,0.00166905818108981
1753343700,-0.0007898264882783431,0.017857141999999993,0.0008792316928114669
1753344000,0.0003260074473299697,0.09722222199999998,0.0012052391401414365
