,date,open,high,low,close,volume,dopen,dclose,dhigh,dlow,dvolume,price
0,2025-07-04 18:25,0.584006805614632,0.584857507443641,0.5836665248830284,0.5838366652488303,0.004631506738211315,0.584006805614632,0.5838366652488303,0.584857507443641,0.5836665248830284,0.004631506738211315,6.863
1,2025-07-04 18:30,0.5837515950659293,0.5837515950659293,0.5823054019566142,0.5824755423224159,0.0063601434959514305,-0.0002552105487027001,-0.0013611229264143265,-0.0011059123777116264,-0.0013611229264142155,0.0017286367577401159,6.8469999999999995
2,2025-07-04 18:35,0.5825606125053169,0.5858783496384516,0.5825606125053169,0.5855380689068481,0.007255865117123605,-0.0011909825606124524,0.003062526584432179,0.002126754572522316,0.0002552105487027001,0.0008957216211721748,6.883
3,2025-07-04 18:40,0.5856231390897491,0.5870693321990642,0.5855380689068481,0.5869842620161633,0.004978956516424412,0.003062526584432179,0.0014461931093151525,0.0011909825606125635,0.002977456401531242,-0.0022769086006991937,6.8999999999999995
4,2025-07-04 18:45,0.5869842620161633,0.5869842620161633,0.5862186303700553,0.586473840918758,0.0033814812759485006,0.0013611229264142155,-0.0005104210974052892,-8.507018290093704e-05,0.0006805614632071633,-0.001597475240475911,6.894
5,2025-07-04 18:50,0.586473840918758,0.5880901743938749,0.5862186303700553,0.5862186303700553,0.014460986164491079,-0.0005104210974052892,-0.0002552105487027001,0.0011059123777116264,0.0,0.011079504888542578,6.891
6,2025-07-04 18:55,0.5862186303700553,0.5877498936622714,0.5862186303700553,0.5874096129306677,0.005218150643481437,-0.0002552105487027001,0.0011909825606124524,-0.0003402807316035261,0.0,-0.009242835521009643,6.904999999999999
7,2025-07-04 19:00,0.5874946831135687,0.5874946831135687,0.586388770735857,0.5867290514674607,0.003179075825750899,0.0012760527435133895,-0.0006805614632070522,-0.0002552105487027001,0.00017014036580176306,-0.002039074817730538,6.897000000000001
8,2025-07-04 19:05,0.5867290514674607,0.587239472564866,0.5859634198213526,0.586473840918758,0.008944881185474684,-0.0007656316461079893,-0.0002552105487027001,-0.0002552105487027001,-0.00042535091450446316,0.005765805359723785,6.894
9,2025-07-04 19:10,0.586473840918758,0.5867290514674607,0.5856231390897491,0.5857082092726499,0.0031589075915859134,-0.0002552105487027001,-0.0007656316461081003,-0.0005104210974052892,-0.0003402807316035261,-0.005785973593888771,6.885
10,2025-07-04 19:15,0.5857082092726499,0.5874096129306677,0.5852828583581454,0.5861335601871543,0.007936690305428172,-0.0007656316461081003,0.00042535091450446316,0.0006805614632070522,-0.00034028073160363714,0.004777782713842259,6.89
11,2025-07-04 19:20,0.5862186303700553,0.5866439812845597,0.5857082092726499,0.5862186303700553,0.005177422255363641,0.0005104210974054002,8.507018290093704e-05,-0.0007656316461079893,0.00042535091450446316,-0.002759268050064531,6.891
12,2025-07-04 19:25,0.5862186303700553,0.5863037005529562,0.5845172267120374,0.5846022968949383,0.005943326176048509,0.0,-0.0016163334751170266,-0.0003402807316035261,-0.0011909825606124524,0.0007659039206848678,6.872
13,2025-07-04 19:30,0.5846022968949383,0.5854529987239472,0.5840918757975329,0.5841769459804338,0.0037344732840010747,-0.0016163334751170266,-0.00042535091450446316,-0.0008507018290090373,-0.0004253509145045742,-0.002208852892047434,6.867
14,2025-07-04 19:35,0.5841769459804338,0.5857932794555508,0.5841769459804338,0.5854529987239472,0.004006902168610109,-0.00042535091450446316,0.0012760527435133895,0.00034028073160363714,8.507018290093704e-05,0.00027242888460903437,6.882
15,2025-07-04 19:40,0.5854529987239472,0.5856231390897491,0.5850276478094427,0.5854529987239472,0.0022449974202143523,0.0012760527435133895,0.0,-0.00017014036580176306,0.0008507018290089263,-0.0017619047483957567,6.882
16,2025-07-04 19:45,0.5855380689068481,0.5866439812845597,0.5853679285410464,0.586473840918758,0.00277701558638888,8.507018290093704e-05,0.0010208421948108004,0.0010208421948106894,0.00034028073160363714,0.0005320181661745277,6.894
17,2025-07-04 19:50,0.5865589111016588,0.5871544023819651,0.5856231390897491,0.5856231390897491,0.009441115283074631,0.0010208421948106894,-0.0008507018290089263,0.0005104210974054002,0.0002552105487027001,0.006664099696685751,6.884
18,2025-07-04 19:55,0.5856231390897491,0.5857082092726499,0.5851127179923437,0.5852828583581454,0.002495877106101505,-0.0009357720119097523,-0.00034028073160363714,-0.0014461931093152636,-0.0005104210974054002,-0.0069452381769731265,6.88
19,2025-07-04 20:00,0.5852828583581454,0.5857082092726499,0.58477243726074,0.5855380689068481,0.0028083310935353846,-0.00034028073160363714,0.0002552105487027001,0.0,-0.00034028073160363714,0.00031245398743387975,6.883
20,2025-07-04 20:05,0.5855380689068481,0.5857082092726499,0.5841769459804338,0.5853679285410464,0.00523761815057663,0.0002552105487027001,-0.00017014036580176306,0.0,-0.0005954912803062262,0.002429287057041245,6.881
21,2025-07-04 20:10,0.5854529987239472,0.5859634198213526,0.5846873670778392,0.5857932794555508,0.003917451516143547,-8.507018290093704e-05,0.00042535091450446316,0.0002552105487027001,0.0005104210974054002,-0.0013201666344330827,6.886
22,2025-07-04 20:15,0.5857932794555508,0.5871544023819651,0.5854529987239472,0.5868991918332624,0.008200235635184114,0.00034028073160363714,0.0011059123777116264,0.0011909825606125635,0.0007656316461079893,0.004282784119040567,6.899000000000001
23,2025-07-04 20:20,0.5869842620161633,0.5878349638451722,0.5863037005529562,0.5867290514674607,0.007288584803214828,0.0011909825606124524,-0.00017014036580176306,0.0006805614632070522,0.0008507018290090373,-0.000911650831969286,6.897000000000001
24,2025-07-04 20:25,0.5867290514674607,0.5878349638451722,0.586388770735857,0.587239472564866,0.005800694990191297,-0.0002552105487025891,0.0005104210974052892,0.0,8.507018290082602e-05,-0.0014878898130235305,6.903
25,2025-07-04 20:30,0.587239472564866,0.5883453849425776,0.5868991918332624,0.5871544023819651,0.01185455964485636,0.0005104210974052892,-8.507018290082602e-05,0.0005104210974054002,0.0005104210974054002,0.0060538646546650626,6.902000000000001
26,2025-07-04 20:35,0.5871544023819651,0.5888558060399829,0.5869842620161633,0.5886856656741811,0.012539049350999759,-8.507018290082602e-05,0.0015312632922159786,0.0005104210974052892,8.507018290082602e-05,0.0006844897061433989,6.92
27,2025-07-04 20:40,0.5886856656741811,0.5902169289663972,0.5881752445767757,0.5884304551254784,0.01575514272534239,0.0015312632922159786,-0.0002552105487027001,0.0013611229264143265,0.0011909825606124524,0.0032160933743426313,6.916999999999999
28,2025-07-04 20:45,0.5884304551254784,0.5886005954912802,0.5874946831135687,0.5875797532964695,0.0056236354988436175,-0.0002552105487027001,-0.0008507018290089263,-0.0016163334751170266,-0.0006805614632070522,-0.010131507226498773,6.906999999999999
29,2025-07-04 20:50,0.5876648234793704,0.5884304551254784,0.5875797532964695,0.5883453849425776,0.005662133128266234,-0.0007656316461079893,0.0007656316461081003,-0.00017014036580176306,8.507018290082602e-05,3.849762942261664e-05,6.916
30,2025-07-04 20:55,0.5884304551254784,0.5888558060399829,0.5878349638451722,0.5885155253083794,0.0029437286832867983,0.0007656316461079893,0.00017014036580176306,0.00042535091450446316,0.0002552105487027001,-0.002718404444979436,6.918
31,2025-07-04 21:00,0.5886005954912802,0.5889408762228838,0.5874946831135687,0.5881752445767757,0.005584318274214696,0.00017014036580176306,-0.00034028073160363714,8.507018290093704e-05,-0.0003402807316035261,0.0026405895909278974,6.913999999999999
32,2025-07-04 21:05,0.5880901743938749,0.5881752445767757,0.5871544023819651,0.587239472564866,0.006248586094899061,-0.0005104210974052892,-0.0009357720119097523,-0.0007656316461081003,-0.0003402807316035261,0.0006642678206843656,6.903
33,2025-07-04 21:10,0.5873245427477669,0.5873245427477669,0.586388770735857,0.5866439812845597,0.004246463549424232,-0.0007656316461079893,-0.0005954912803062262,-0.0008507018290088153,-0.0007656316461081003,-0.0020021225454748296,6.896
34,2025-07-04 21:15,0.5866439812845597,0.5871544023819651,0.5855380689068481,0.5857932794555508,0.007631509346432861,-0.0006805614632071633,-0.0008507018290089263,-0.00017014036580176306,-0.0008507018290089263,0.00338504579700863,6.886
35,2025-07-04 21:20,0.5857932794555508,0.5869842620161633,0.5856231390897491,0.5858783496384516,0.008777507995609696,-0.0008507018290089263,8.507018290082602e-05,-0.00017014036580187408,8.507018290093704e-05,0.0011459986491768343,6.887
36,2025-07-04 21:25,0.5857932794555508,0.5880901743938749,0.5854529987239472,0.5878349638451722,0.006058652518039411,0.0,0.0019566142067205528,0.0011059123777116264,-0.00017014036580187408,-0.0027188554775702846,6.909999999999999
37,2025-07-04 21:30,0.5877498936622714,0.5887707358570821,0.5875797532964695,0.5875797532964695,0.027214284741696865,0.0019566142067205528,-0.0002552105487027001,0.0006805614632071633,0.002126754572522316,0.021155632223657454,6.906999999999999
38,2025-07-04 21:35,0.5875797532964695,0.5875797532964695,0.5855380689068481,0.5857932794555508,0.014982652165340348,-0.00017014036580187408,-0.0017864738409186787,-0.0011909825606125635,-0.0020416843896213788,-0.012231632576356517,6.886
39,2025-07-04 21:40,0.5857932794555508,0.586388770735857,0.5857082092726499,0.5859634198213526,0.0028489337003647875,-0.0017864738409186787,0.00017014036580176306,-0.0011909825606124524,0.00017014036580176306,-0.01213371846497556,6.888
40,2025-07-04 21:45,0.5860484900042535,0.5868141216503615,0.5857082092726499,0.5868141216503615,0.007415615016154184,0.0002552105487027001,0.0008507018290089263,0.00042535091450446316,0.0,0.004566681315789397,6.898
41,2025-07-04 21:50,0.5867290514674607,0.5868141216503615,0.5863037005529562,0.586473840918758,0.0025270056011857936,0.0006805614632071633,-0.0003402807316035261,0.0,0.0005954912803063372,-0.004888609414968391,6.894
42,2025-07-04 21:55,0.586473840918758,0.5874946831135687,0.586473840918758,0.5866439812845597,0.004032926365963457,-0.0002552105487027001,0.00017014036580176306,0.0006805614632071633,0.00017014036580176306,0.001505920764777663,6.896
43,2025-07-04 22:00,0.5867290514674607,0.5882603147596767,0.586473840918758,0.5873245427477669,0.0064658030146517815,0.0002552105487027001,0.0006805614632071633,0.0007656316461079893,0.0,0.002432876648688325,6.904000000000001
44,2025-07-04 22:05,0.587239472564866,0.5876648234793704,0.5862186303700553,0.5865589111016588,0.009640403139747185,0.0005104210974052892,-0.0007656316461081003,-0.0005954912803062262,-0.0002552105487027001,0.0031746001250954033,6.895
45,2025-07-04 22:10,0.5865589111016588,0.5891110165886856,0.5863037005529562,0.5886005954912802,0.007308750800421889,-0.0006805614632071633,0.0020416843896213788,0.0014461931093151525,8.507018290093704e-05,-0.002331652339325296,6.918999999999999
46,2025-07-04 22:15,0.5886856656741811,0.5887707358570821,0.587239472564866,0.5881752445767757,0.006873402925630118,0.002126754572522316,-0.00042535091450446316,-0.0003402807316035261,0.0009357720119097523,-0.00043534787479177026,6.913999999999999
47,2025-07-04 22:20,0.5881752445767757,0.5890259464057848,0.5869842620161633,0.5888558060399829,0.006220725842937055,-0.0005104210974054002,0.0006805614632071633,0.0002552105487027001,-0.0002552105487027001,-0.0006526770826930633,6.922
48,2025-07-04 22:25,0.5888558060399829,0.5908124202467036,0.5880901743938749,0.5903870693321991,0.014325588384360268,0.0006805614632071633,0.0015312632922162006,0.0017864738409187897,0.0011059123777116264,0.008104862541423213,6.94
49,2025-07-04 22:30,0.5903019991492982,0.5909825606125053,0.5894512973202892,0.5905572096980009,0.006879245003021152,0.0014461931093152636,0.00017014036580176306,0.00017014036580176306,0.0013611229264143265,-0.007446343381339116,6.942
50,2025-07-04 22:35,0.5904721395150999,0.5921735431731178,0.5904721395150999,0.592003402807316,0.011633387105266837,0.00017014036580176306,0.0014461931093151525,0.0011909825606124524,0.0010208421948106894,0.004754142102245685,6.9590000000000005
51,2025-07-04 22:40,0.592003402807316,0.5925138239047213,0.5914929817099107,0.5921735431731178,0.015659000415523334,0.0015312632922160896,0.00017014036580176306,0.0003402807316035261,0.0010208421948108004,0.004025613310256497,6.960999999999999
52,2025-07-04 22:45,0.5920884729902169,0.5933645257337302,0.5919183326244151,0.5930242450021267,0.008359863108363185,8.507018290093704e-05,0.0008507018290089263,0.0008507018290089263,0.00042535091450435214,-0.007299137307160149,6.971
53,2025-07-04 22:50,0.5929391748192258,0.5933645257337302,0.5911527009783071,0.5919183326244151,0.011168130948343645,0.0008507018290088153,-0.0011059123777116264,0.0,-0.0007656316461079893,0.00280826783998046,6.957999999999999
54,2025-07-04 22:55,0.5918332624415142,0.5937898766482348,0.5916631220757125,0.5934495959166312,0.008260524935289153,-0.0011059123777115154,0.0015312632922160896,0.0004253509145045742,0.0005104210974054002,-0.0029076060130544916,6.976
55,2025-07-04 23:00,0.5934495959166312,0.5935346660995321,0.5928541046363249,0.5933645257337302,0.007911796557141621,0.0016163334751169156,-8.507018290093704e-05,-0.0002552105487027001,0.0011909825606124524,-0.0003487283781475319,6.974999999999999
56,2025-07-04 23:05,0.5932794555508294,0.5937048064653339,0.5919183326244151,0.5924287537218205,0.013051490720406038,-0.00017014036580176306,-0.0009357720119097523,0.00017014036580176306,-0.0009357720119098634,0.005139694163264416,6.964
57,2025-07-04 23:10,0.5924287537218205,0.5934495959166312,0.5914929817099107,0.5928541046363249,0.007636184255330745,-0.0008507018290089263,0.00042535091450446316,-0.0002552105487027001,-0.00042535091450435214,-0.0054153064650752925,6.969
58,2025-07-04 23:15,0.592769034453424,0.5930242450021267,0.5919183326244151,0.5921735431731178,0.005444469507053969,0.0003402807316035261,-0.0006805614632071633,-0.00042535091450446316,0.00042535091450435214,-0.0021917147482767765,6.960999999999999
59,2025-07-04 23:20,0.5920884729902169,0.5920884729902169,0.5891960867715865,0.5897915780518928,0.019985600769425838,-0.0006805614632070522,-0.002381965121225016,-0.0009357720119097523,-0.002722245852828542,0.01454113126237187,6.933
60,2025-07-04 23:25,0.5897915780518928,0.5911527009783071,0.5897065078689919,0.5909825606125053,0.0052146795868069215,-0.00229689493832419,0.0011909825606125635,-0.0009357720119098634,0.0005104210974054002,-0.014770921182618916,6.947
61,2025-07-04 23:30,0.5910676307954063,0.5914079115270098,0.5902169289663972,0.5905572096980009,0.0057041559059097715,0.0012760527435135005,-0.00042535091450446316,0.0002552105487027001,0.0005104210974052892,0.00048947631910285,6.942
