signal_time,return,diff,pnl
1753357800,9.00E-06,0.002168539,0.0527%
1753358100,-2.71E-05,0.003729626,0.0500%
1753358400,6.78E-05,0.002174336,0.0568%
1753358700,-9.78E-05,0.001259922,0.0470%
1753359000,1.30E-05,0.001255882,0.0483%
1753359300,-7.34E-05,0.00182636,0.0409%
1753359600,-6.72E-05,0.00162043,0.0342%
1753359900,6.22E-05,0.001386715,0.0404%
1753360200,-0.000112638,0.002249709,0.0292%
1753360500,3.88E-05,0.00084576,0.0330%
1753360800,-4.61E-05,0.00191625,0.0284%
1753361100,-1.77E-05,0.002717181,0.0266%
1753361400,3.29E-05,0.0029275,0.0299%
1753361700,0.000109818,0.001243028,0.0409%
1753362000,-2.06E-05,0.001881032,0.0389%
1753362300,2.51E-05,0.001771956,0.0414%
1753362600,-9.13E-06,0.001340409,0.0405%
1753362900,6.95E-05,0.002324005,0.0474%
1753363200,-5.76E-05,0.001891123,0.0416%
1753363500,7.15E-06,0.001926663,0.0424%
1753363800,-9.29E-05,0.001005131,0.0331%
1753364100,-2.90E-05,0.002027111,0.0302%
1753364400,0.000164247,0.001446938,0.0466%
1753364700,-3.17E-05,0.001883901,0.0434%
1753365000,1.76E-05,0.00109586,0.0452%
1753365300,-3.15E-05,0.003052989,0.0420%
1753365600,0.000132569,0.001909428,0.0553%
1753365900,-0.000176364,0.002494288,0.0377%
1753366200,-2.95E-05,0.001101621,0.0347%
1753366500,-2.61E-05,0.002570607,0.0321%
1753366800,0.000118933,0.002285932,0.0440%
1753367100,-4.08E-06,0.00256091,0.0436%
1753367400,0.00018358,0.001368159,0.0619%
1753367700,8.00E-05,0.001197218,0.0699%
1753368000,-9.33E-05,0.001032936,0.0606%
1753368300,0.000149912,0.001382422,0.0756%
1753368600,2.51E-05,0.001675232,0.0781%
1753368900,0.000137793,0.001184602,0.0919%
1753369200,3.12E-05,0.001740348,0.0950%
1753369500,2.61E-05,0.003353071,0.0976%
1753369800,-3.61E-05,0.00207207,0.0940%
1753370100,0.000135262,0.001540505,0.1075%
1753370400,5.48E-05,0.002581506,0.1130%
1753370700,-8.86E-06,0.003502839,0.1121%
1753371000,-9.53E-05,0.001244412,0.1026%
1753371300,0.000118572,0.003407874,0.1145%
1753371600,9.85E-05,0.001256068,0.1243%
1753371900,-4.33E-06,0.001420343,0.1239%
1753372200,-7.81E-06,0.001832958,0.1231%
1753372500,-0.000104014,0.001648244,0.1127%
1753372800,-2.19E-06,0.0025065,0.1125%
1753373100,-7.19E-05,0.00183225,0.1053%
1753373400,-2.94E-05,0.001977416,0.1024%
1753373700,2.36E-05,0.003666743,0.1047%
1753374000,0.000152624,0.00134886,0.1200%
1753374300,1.46E-05,0.001910611,0.1214%
1753374600,-0.000110569,0.001739035,0.1104%
1753374900,-8.27E-05,0.002246981,0.1021%
1753375200,-7.93E-05,0.001973515,0.0942%
1753375500,-4.40E-06,0.001623008,0.0937%
1753375800,9.05E-05,0.00362276,0.1028%
1753376100,-6.00E-06,0.001518621,0.1022%
1753376400,0.000148532,0.002151262,0.1170%
1753376700,-0.00014557,0.002016528,0.1025%
1753377000,-6.28E-05,0.00101835,0.0962%
1753377300,-6.50E-05,0.001300152,0.0897%
1753377600,-6.36E-05,0.001792719,0.0833%
1753377900,2.03E-05,0.002578364,0.0854%
1753378200,5.11E-05,0.000943156,0.0905%
1753378500,0.000124243,0.001870031,0.1029%
1753378800,4.83E-05,0.00147392,0.1078%
1753379100,-7.19E-05,0.001713216,0.1006%
1753379400,-0.000109114,0.001179205,0.0896%
1753379700,5.76E-05,0.001256422,0.0954%
1753380000,-2.04E-05,0.001052082,0.0934%
1753380300,0.000141743,0.00310563,0.1075%
1753380600,-0.000172808,0.003090746,0.0903%
1753380900,-6.06E-05,0.002622159,0.0842%
1753381200,-1.07E-05,0.001656514,0.0831%
1753381500,7.66E-05,0.002266001,0.0908%
1753381800,6.26E-05,0.002240659,0.0970%
1753382100,3.37E-05,0.002282942,0.1004%
1753382400,0.000139067,0.002001569,0.1143%
1753382700,-2.09E-05,0.000933078,0.1122%
1753383000,-5.84E-05,0.001951195,0.1064%
1753383300,-0.000129047,0.002316358,0.0935%
1753383600,9.84E-05,0.000924375,0.1033%
1753383900,0.000202207,0.004374063,0.1235%
1753384200,-5.30E-05,0.002126555,0.1182%
1753384500,-1.13E-05,0.003115284,0.1171%
1753384800,-8.18E-05,0.001354191,0.1089%
1753385100,-0.000100071,0.003560628,0.0989%
1753385400,0.000134827,0.001023365,0.1124%
1753385700,-8.22E-05,0.002319387,0.1042%
1753386000,4.47E-05,0.002395642,0.1087%
1753386300,5.04E-05,0.001469055,0.1137%
1753386600,3.72E-05,0.001046506,0.1174%
1753386900,3.55E-05,0.003701444,0.1210%
1753387200,-2.20E-05,0.001252523,0.1188%
1753387500,-0.000129787,0.003261323,0.1058%
1753387800,1.62E-05,0.003314138,0.1074%
1753388100,8.31E-05,0.002477668,0.1157%
1753388400,-4.14E-05,0.001024172,0.1116%
1753388700,8.12E-07,0.001126144,0.1117%
1753389000,-0.000126811,0.005182013,0.0990%
1753389300,-5.86E-05,0.001170799,0.0931%
1753389600,-1.20E-05,0.003219042,0.0919%
1753389900,-1.10E-05,0.000899363,0.0908%
1753390200,4.39E-05,0.00128074,0.0952%
1753390500,-9.26E-05,0.001068974,0.0860%
1753390800,0.000275664,0.001845168,0.1135%
1753391100,-3.62E-05,0.00204582,0.1099%
1753391400,8.20E-05,0.001761878,0.1181%
1753391700,-9.39E-06,0.002774692,0.1172%
1753392000,1.09E-05,0.001439124,0.1182%
1753392300,-5.58E-05,0.002458259,0.1127%
1753392600,0.000206956,0.000864749,0.1334%
1753392900,1.15E-05,0.00274363,0.1345%
1753393200,0.000160092,0.001223834,0.1505%
1753393500,8.98E-05,0.001026617,0.1595%
1753393800,9.20E-05,0.002023788,0.1687%
1753394100,0.000474506,0.001643532,0.2161%
1753394400,9.28E-05,0.002051737,0.2254%
1753394700,-7.34E-06,0.002729187,0.2247%
1753395000,0.000119696,0.000896023,0.2367%
1753395300,0.00013251,0.001148319,0.2499%
1753395600,-0.000151581,0.00212573,0.2348%
1753395900,-4.69E-05,0.002762975,0.2301%
1753396200,0.000184511,0.005021839,0.2485%
1753396500,4.82E-05,0.003184972,0.2533%
1753396800,0.000152955,0.002990582,0.2686%
1753397100,6.50E-06,0.003033008,0.2693%
1753397400,9.88E-05,0.000951334,0.2792%
1753397700,0.000203672,0.001259115,0.2995%
1753398000,-8.63E-05,0.002408289,0.2909%
1753398300,-9.76E-05,0.001569655,0.2811%
1753398600,0.000141134,0.001977279,0.2953%
1753398900,-0.000278508,0.003105278,0.2674%
1753399200,-1.74E-05,0.00248935,0.2657%
1753399500,-1.27E-05,0.004815161,0.2644%
1753399800,0.00019731,0.001836512,0.2841%
1753400100,0.00023927,0.000996225,0.3081%
1753400400,-3.79E-06,0.001527528,0.3077%
1753400700,-0.00022787,0.00538082,0.2849%
1753401000,0.000177154,0.002611674,0.3026%
1753401300,-0.000138174,0.001335957,0.2888%
1753401600,-0.000226477,0.001324477,0.2661%
1753401900,0.000200617,0.002724562,0.2862%
1753402200,-0.000325449,0.002957081,0.2537%
1753402500,-0.000262711,0.001252968,0.2274%
1753402800,-1.09E-05,0.00394445,0.2263%
1753403100,0.000172738,0.00161753,0.2436%
1753403400,7.05E-05,0.001084767,0.2506%
1753403700,-0.000382192,0.001608441,0.2124%
1753404000,-0.000212364,0.002556203,0.1912%
1753404300,-0.000389813,0.002648298,0.1522%
1753404600,0.000191994,0.001375215,0.1714%
1753404900,-0.000179492,0.004444874,0.1534%
1753405200,0.000253408,0.001374382,0.1788%
1753405500,-0.00026122,0.00103334,0.1526%
1753405800,-0.000227895,0.004030409,0.1299%
1753406100,2.09E-05,0.003131155,0.1319%
1753406400,7.22E-05,0.002027846,0.1392%
1753406700,-9.54E-05,0.001648671,0.1296%
1753407000,6.74E-05,0.002021919,0.1364%
1753407300,1.01E-05,0.00399193,0.1374%
1753407600,0.000203946,0.002154406,0.1578%
1753407900,-0.000228075,0.001100576,0.1350%
1753408200,-5.07E-05,0.001172072,0.1299%
1753408500,8.96E-05,0.001239835,0.1389%
1753408800,-0.000153312,0.001539882,0.1235%
1753409100,-0.000136999,0.002032349,0.1098%
1753409400,7.41E-05,0.003376783,0.1172%
1753409700,0.000311082,0.003188992,0.1483%
1753410000,8.57E-05,0.001683417,0.1569%
1753410300,-0.00010038,0.003018443,0.1469%
1753410600,1.95E-05,0.002377313,0.1488%
1753410900,-7.68E-05,0.002929472,0.1411%
1753411200,-0.000358649,0.000961214,0.1053%
1753411500,-4.38E-05,0.002421988,0.1009%
1753411800,4.47E-05,0.003242283,0.1054%
1753412100,-0.00021593,0.002704567,0.0838%
1753412400,-0.000179408,0.00392622,0.0658%
1753412700,0.000276799,0.0011703,0.0935%
1753413000,-5.34E-05,0.003834379,0.0882%
1753413300,-0.00019815,0.003715081,0.0684%
1753413600,0.00012375,0.004456457,0.0807%
1753413900,2.78E-05,0.001051562,0.0835%
1753414200,-0.000238884,0.002358648,0.0596%
1753414500,-0.000255465,0.003068285,0.0341%
1753414800,-0.000248386,0.002273142,0.0092%
1753415100,0.000243953,0.002718369,0.0336%
1753415400,-0.00039196,0.004691739,-0.0056%
1753415700,0.000121253,0.002702836,0.0066%
1753416000,0.000189982,0.002931759,0.0256%
1753416300,-0.000252708,0.001921314,0.0003%
1753416600,0.000289549,0.003291412,0.0292%
1753416900,-0.000178931,0.005851751,0.0114%
1753417200,-0.00017735,0.005327821,-0.0064%
1753417500,0.000362755,0.002025533,0.0299%
1753417800,-7.19E-05,0.001627317,0.0227%
1753418100,0.000658825,0.00306122,0.0886%
1753418400,-2.28E-05,0.002230016,0.0863%
1753418700,0.000298462,0.002141308,0.1162%
1753419000,7.43E-05,0.001147943,0.1236%
1753419300,6.19E-05,0.001374071,0.1298%
1753419600,-0.000288263,0.003216049,0.1010%
1753419900,-0.000236896,0.001110518,0.0773%
1753420200,-0.000672615,0.001245323,0.0100%
1753420500,0.00074477,0.002733475,0.0845%
1753420800,4.50E-05,0.00178775,0.0890%
1753421100,-0.000252765,0.001121074,0.0637%
1753421400,-0.000348532,0.001710496,0.0289%
1753421700,9.83E-05,0.001794023,0.0387%
1753422000,0.000313795,0.00109409,0.0701%
1753422300,-0.000316445,0.001535946,0.0384%
1753422600,-3.61E-05,0.001256364,0.0348%
1753422900,0.000385774,0.001527525,0.0734%
1753423200,-0.000149568,0.002391477,0.0584%
1753423500,-0.000178521,0.001555512,0.0406%
1753423800,8.29E-05,0.004217605,0.0489%
1753424100,0.000112218,0.001277104,0.0601%
1753424400,-0.000244261,0.001259499,0.0357%
1753424700,0.000325747,0.003101465,0.0682%
1753425000,-0.000147379,0.001335279,0.0535%
1753425300,-0.000113641,0.002069383,0.0421%
1753425600,0.000387533,0.002561719,0.0809%
1753425900,-8.83E-05,0.001630653,0.0721%
1753426200,-0.000102155,0.00210809,0.0619%
1753426500,-8.88E-05,0.002249197,0.0530%
1753426800,0.000114069,0.002937849,0.0644%
1753427100,7.30E-05,0.001679254,0.0717%
1753427400,0.001040904,0.002723383,0.1758%
1753427700,0.000373955,0.001190351,0.2132%
1753428000,9.53E-06,0.001916643,0.2141%
1753428300,-0.000291014,0.002012022,0.1850%
1753428600,-0.000510188,0.001573478,0.1340%
1753428900,-6.42E-06,0.001536949,0.1334%
1753429200,-0.000220713,0.001380366,0.1113%
1753429500,-0.000164023,0.001934102,0.0949%
1753429800,-0.000556072,0.00098638,0.0393%
1753430100,0.000917869,0.001010102,0.1311%
1753430400,0.000371779,0.000999762,0.1682%
1753430700,4.37E-05,0.001798572,0.1726%
1753431000,0.00028827,0.001375176,0.2014%
1753431300,5.85E-06,0.00258296,0.2020%
1753431600,-9.68E-05,0.001165069,0.1923%
1753431900,0.000123515,0.001933856,0.2047%
1753432200,-0.000254606,0.003135908,0.1792%
1753432500,0.00014397,0.001128043,0.1936%
1753432800,-0.000275681,0.001788123,0.1661%
1753433100,0.00102744,0.002451891,0.2688%
1753433400,-0.000377531,0.002036559,0.2311%
1753433700,-0.000300657,0.002812708,0.2010%
1753434000,-0.000279337,0.00108996,0.1731%
1753434300,-1.92E-05,0.001325512,0.1711%
1753434600,0.000194288,0.001651955,0.1906%
1753434900,0.000307591,0.002193225,0.2213%
1753435200,4.81E-05,0.001930083,0.2261%
1753435500,0.000812836,0.002031615,0.3074%
1753435800,-0.000155978,0.003247782,0.2918%
1753436100,-0.0001698,0.00251281,0.2748%
1753436400,-0.000277832,0.001251444,0.2471%
1753436700,0.000149153,0.001315095,0.2620%
1753437000,0.000886597,0.002153027,0.3506%
1753437300,-8.29E-05,0.001214496,0.3423%
1753437600,4.54E-05,0.002161237,0.3469%
1753437900,-0.000226997,0.002619076,0.3242%
1753438200,0.000237624,0.002250175,0.3479%
1753438500,0.000153188,0.002221464,0.3633%
1753438800,-0.00010359,0.00262623,0.3529%
1753439100,2.86E-05,0.003220769,0.3558%
1753439400,0.0002027,0.002074815,0.3760%
1753439700,-0.000180813,0.003527474,0.3580%
1753440000,0.000178668,0.00089902,0.3758%
1753440300,-0.000192885,0.001646561,0.3565%
1753440600,-4.09E-05,0.002627213,0.3524%
1753440900,-8.81E-05,0.001868652,0.3436%
1753441200,7.39E-05,0.002818489,0.3510%
1753441500,0.000397889,0.003028278,0.3908%
1753441800,3.59E-05,0.001335224,0.3944%
1753442100,0.000145072,0.002512584,0.4089%
1753442400,7.79E-05,0.001385967,0.4167%
1753442700,-0.000160965,0.001694834,0.4006%
1753443000,-5.86E-05,0.002556786,0.3947%
1753443300,-0.000158994,0.003399662,0.3788%
1753443600,-0.000122755,0.00304528,0.3666%
1753443900,-1.10E-05,0.001916955,0.3655%
1753444200,-6.43E-05,0.002750067,0.3590%
1753444500,-4.42E-05,0.001100439,0.3546%
1753444800,-0.000143402,0.002343391,0.3403%
1753445100,-9.36E-06,0.002599107,0.3393%
1753445400,0.000266568,0.001625288,0.3660%
1753445700,0.000109642,0.003063679,0.3770%
1753446000,-0.000193274,0.001678697,0.3576%
1753446300,2.96E-05,0.003221743,0.3606%
1753446600,-0.000504662,0.003631383,0.3101%
1753446900,-0.000190045,0.001766921,0.2911%
1753447200,0.000388588,0.005465834,0.3300%
1753447500,-0.000170323,0.001986887,0.3130%
1753447800,-0.000498634,0.002071756,0.2631%
1753448100,-0.000247786,0.002177231,0.2383%
1753448400,-3.15E-05,0.003410269,0.2352%
1753448700,0.000331301,0.001833856,0.2683%
1753449000,-5.83E-06,0.003016103,0.2677%
1753449300,-0.000424047,0.004236114,0.2253%
1753449600,8.46E-05,0.001492876,0.2338%
1753449900,0.00014501,0.002154158,0.2483%
1753450200,0.000450141,0.000804974,0.2933%
1753450500,-0.00117864,0.001632028,0.1754%
1753450800,0.000109428,0.002540923,0.1864%
1753451100,-0.000269045,0.000758793,0.1595%
1753451400,0.000482138,0.001655813,0.2077%
1753451700,0.000121453,0.00096066,0.2198%
1753452000,-0.00041706,0.001363436,0.1781%
1753452300,0.000361609,0.001223739,0.2143%
1753452600,-0.000609179,0.002234923,0.1534%
1753452900,0.000637942,0.003483838,0.2171%
1753453200,0.000178652,0.00441332,0.2350%
1753453500,0.000373031,0.001218343,0.2723%
1753453800,-0.000420197,0.003108193,0.2303%
1753454100,-0.00050404,0.001397171,0.1799%
1753454400,-0.000689623,0.002054868,0.1109%
1753454700,-0.000195383,0.00365498,0.0914%
1753455000,-0.00061607,0.001564244,0.0298%
1753455300,0.000919472,0.004093226,0.1217%
1753455600,-0.000265262,0.003047753,0.0952%
1753455900,-0.000231781,0.001313875,0.0720%
1753456200,-2.38E-05,0.002349264,0.0696%
1753456500,2.32E-05,0.001252121,0.0720%
1753456800,0.000458613,0.000970644,0.1178%
1753457100,-5.65E-05,0.002551502,0.1122%
1753457400,6.60E-05,0.001999166,0.1188%
1753457700,2.64E-05,0.001159487,0.1214%
1753458000,-0.000715436,0.001673523,0.0499%
1753458300,0.000106768,0.00304441,0.0606%
1753458600,0.000425016,0.001404722,0.1031%
1753458900,7.86E-05,0.002723205,0.1109%
1753459200,-0.00028187,0.002524878,0.0827%
1753459500,-4.66E-06,0.002781059,0.0823%
1753459800,6.64E-05,0.001746617,0.0889%
1753460100,-0.000317946,0.004171648,0.0571%
1753460400,-0.000211216,0.003418968,0.0360%
1753460700,0.000350197,0.001864492,0.0710%
1753461000,-0.000267506,0.002288534,0.0443%
1753461300,0.00024872,0.003278843,0.0691%
1753461600,-7.12E-05,0.002910594,0.0620%
1753461900,-1.95E-05,0.001727934,0.0601%
1753462200,-0.000276177,0.001613262,0.0324%
1753462500,9.75E-05,0.003397026,0.0422%
1753462800,-4.90E-05,0.002059534,0.0373%
1753463100,-5.32E-06,0.001821339,0.0368%
1753463400,-0.000295734,0.001789379,0.0072%
1753463700,-0.000720749,0.001082909,-0.0649%
1753464000,0.00041639,0.002964521,-0.0233%
1753464300,-0.000430031,0.004381779,-0.0663%
1753464600,-0.000416285,0.001867461,-0.1079%
1753464900,-0.00025997,0.002468166,-0.1339%
1753465200,0.00032358,0.000941554,-0.1015%
1753465500,0.000118009,0.002531999,-0.0897%
1753465800,0.000113448,0.003708804,-0.0784%
1753466100,-0.000379677,0.002643955,-0.1163%
1753466400,0.000248709,0.001348821,-0.0915%
1753466700,-0.000167016,0.002510924,-0.1082%
1753467000,-0.000161122,0.00117769,-0.1243%
1753467300,0.000151334,0.001390213,-0.1092%
1753467600,0.000502376,0.001003736,-0.0589%
1753467900,-0.000401341,0.001830591,-0.0991%
1753468200,9.01E-05,0.001976848,-0.0900%
1753468500,-0.000411339,0.00128323,-0.1312%
1753468800,-0.000265663,0.001268467,-0.1577%
1753469100,0.000377888,0.002014291,-0.1200%
1753469400,-4.85E-05,0.0017221,-0.1248%
1753469700,-0.000190172,0.001182314,-0.1438%
1753470000,0.000332954,0.001967151,-0.1105%
1753470300,0.000464711,0.002418206,-0.0640%
1753470600,4.04E-05,0.001854359,-0.0600%
1753470900,-8.54E-06,0.001998986,-0.0609%
1753471200,-0.000436345,0.001945505,-0.1045%
1753471500,2.01E-05,0.002638282,-0.1025%
1753471800,-0.000133643,0.001710894,-0.1158%
1753472100,0.00059215,0.002136249,-0.0566%
1753472400,0.000261149,0.003177141,-0.0305%
1753472700,-2.87E-05,0.001437626,-0.0334%
1753473000,-0.000769194,0.002070795,-0.1103%
1753473300,-0.000221014,0.00188379,-0.1324%
1753473600,0.000464828,0.002697649,-0.0859%
1753473900,-0.000785034,0.001369871,-0.1644%
1753474200,0.000378403,0.002335938,-0.1266%
1753474500,0.000270857,0.001342162,-0.0995%
1753474800,-0.000184079,0.001432303,-0.1179%
1753475100,-0.00030472,0.001263687,-0.1484%
1753475400,0.001257434,0.001472874,-0.0226%
1753475700,9.83E-05,0.001056691,-0.0128%
1753476000,0.000722459,0.003131183,0.0594%
1753476300,-0.000433237,0.002384287,0.0161%
1753476600,-8.14E-05,0.003098387,0.0080%
1753476900,0.000296433,0.001238441,0.0376%
1753477200,-0.000171404,0.001565423,0.0205%
1753477500,-5.69E-05,0.001375471,0.0148%
1753477800,0.000853321,0.002040546,0.1001%
1753478100,0.000402086,0.000948103,0.1403%
1753478400,0.000136405,0.001119562,0.1540%
1753478700,-0.000152595,0.004074368,0.1387%
1753479000,1.73E-06,0.000940388,0.1389%
1753479300,-0.000268444,0.00264615,0.1120%
1753479600,-0.000160151,0.002230048,0.0960%
1753479900,0.000153107,0.002342569,0.1113%
1753480200,-8.54E-05,0.001449353,0.1028%
1753480500,-0.000161081,0.002962288,0.0867%
1753480800,-0.000317851,0.001898822,0.0549%
1753481100,0.000294646,0.005123815,0.0844%
1753481400,-0.000238962,0.003911788,0.0605%
1753481700,-8.25E-05,0.00323547,0.0522%
1753482000,-0.000222681,0.001673868,0.0299%
1753482300,9.21E-05,0.002387954,0.0392%
1753482600,-9.76E-06,0.003246935,0.0382%
1753482900,0.00010548,0.002207689,0.0487%
1753483200,-0.000308165,0.001640995,0.0179%
1753483500,0.000119642,0.001790889,0.0299%
1753483800,-0.000204162,0.00191857,0.0095%
1753484100,-0.00022883,0.001349495,-0.0134%
1753484400,-0.000218755,0.001189314,-0.0353%
1753484700,2.08E-05,0.001308095,-0.0332%
1753485000,6.53E-05,0.001097046,-0.0267%
1753485300,0.000175665,0.001874214,-0.0091%
1753485600,0.000319065,0.00250913,0.0228%
1753485900,-0.000321271,0.002648931,-0.0093%
1753486200,0.000113806,0.001958916,0.0020%
1753486500,0.000663825,0.001133102,0.0684%
1753486800,-0.000310272,0.00152273,0.0374%
1753487100,3.48E-05,0.001186867,0.0409%
1753487400,-0.000412677,0.002609448,-0.0004%
1753487700,-0.000178517,0.002529867,-0.0183%
1753488000,-0.00038294,0.001183666,-0.0565%
1753488300,0.000134251,0.001772195,-0.0431%
1753488600,0.000297591,0.00243585,-0.0134%
1753488900,0.000250198,0.001589745,0.0117%
1753489200,-5.87E-05,0.001783984,0.0058%
1753489500,0.000398187,0.001140109,0.0456%
1753489800,-4.95E-05,0.001454664,0.0407%
1753490100,-5.36E-05,0.003435596,0.0353%
1753490400,-0.000204499,0.001906393,0.0148%
1753490700,-8.76E-06,0.001080559,0.0140%
1753491000,0.000188155,0.001915385,0.0328%
1753491300,0.000477303,0.000886551,0.0805%
1753491600,-0.000150035,0.001824186,0.0655%
1753491900,-0.000183219,0.002530325,0.0472%
1753492200,1.82E-05,0.001161336,0.0490%
1753492500,-0.000116577,0.001029944,0.0373%
1753492800,-6.35E-05,0.000964179,0.0310%
1753493100,0.000362996,0.003040357,0.0673%
1753493400,-0.000125345,0.001955478,0.0548%
1753493700,-1.15E-05,0.001646128,0.0536%
1753494000,-1.53E-05,0.001892658,0.0521%
1753494300,0.000112561,0.00239338,0.0633%
1753494600,3.16E-05,0.001024389,0.0665%
1753494900,-0.000268338,0.002457052,0.0397%
1753495200,5.14E-06,0.001430531,0.0402%
1753495500,0.000196302,0.001891365,0.0598%
1753495800,0.000352964,0.001304973,0.0951%
1753496100,6.42E-05,0.002028249,0.1015%
1753496400,0.000894059,0.001688502,0.1909%
1753496700,2.27E-05,0.001604164,0.1932%
1753497000,-0.000386792,0.001073907,0.1545%
1753497300,-0.000635043,0.002495187,0.0910%
1753497600,-0.000234904,0.001424031,0.0675%
1753497900,0.000460819,0.002244801,0.1136%
1753498200,-0.000111941,0.001552272,0.1024%
1753498500,-7.94E-05,0.001803386,0.0945%
1753498800,6.34E-05,0.001687338,0.1008%
1753499100,0.000201266,0.001329548,0.1209%
1753499400,0.000114343,0.004612096,0.1324%
1753499700,-3.24E-05,0.001703148,0.1291%
1753500000,-0.000132706,0.001597895,0.1159%
1753500300,-3.16E-05,0.000911501,0.1127%
1753500600,0.000261438,0.001017359,0.1389%
1753500900,-4.41E-05,0.000992743,0.1344%
1753501200,-8.74E-05,0.001132858,0.1257%
1753501500,0.00012545,0.002111593,0.1382%
1753501800,0.000285502,0.00106686,0.1668%
1753502100,-6.67E-05,0.003737868,0.1601%
1753502400,-6.09E-05,0.001274981,0.1540%
1753502700,0.000447423,0.002477451,0.1988%
1753503000,-0.000248649,0.001055637,0.1739%
1753503300,-6.20E-05,0.00170845,0.1677%
1753503600,-0.000349083,0.00178651,0.1328%
1753503900,0.000369473,0.003098706,0.1697%
1753504200,-3.69E-05,0.002951766,0.1661%
1753504500,0.000100882,0.001829223,0.1761%
1753504800,1.00E-04,0.000919239,0.1861%
1753505100,0.000167784,0.001413256,0.2029%
1753505400,0.000281522,0.00211959,0.2311%
1753505700,-0.000161381,0.001066185,0.2149%
1753506000,-0.000355999,0.003173128,0.1793%
1753506300,-0.000287484,0.001607786,0.1506%
1753506600,4.94E-05,0.001231611,0.1555%
1753506900,-0.000249246,0.002061758,0.1306%
1753507200,0.00012966,0.003165572,0.1436%
1753507500,-0.000116069,0.002601617,0.1320%
1753507800,2.83E-05,0.002099467,0.1348%
1753508100,7.34E-06,0.004089462,0.1355%
1753508400,-0.000238034,0.003769445,0.1117%
1753508700,-3.06E-05,0.001348014,0.1087%
1753509000,3.50E-05,0.002588292,0.1122%
1753509300,-7.48E-05,0.003356113,0.1047%
1753509600,-0.000285505,0.001440094,0.0761%
1753509900,8.52E-05,0.002129241,0.0846%
1753510200,0.00016212,0.003245258,0.1009%
1753510500,-0.000147929,0.002167002,0.0861%
1753510800,-0.000267008,0.00273387,0.0594%
1753511100,0.000146223,0.002290243,0.0740%
1753511400,0.00032907,0.00238085,0.1069%
1753511700,0.000166211,0.001596753,0.1235%
1753512000,3.78E-05,0.00382461,0.1273%
1753512300,-0.00019383,0.00190743,0.1079%
1753512600,0.000107572,0.002190351,0.1187%
1753512900,-0.000245156,0.002270297,0.0942%
1753513200,-6.38E-05,0.001200167,0.0878%
1753513500,-0.000229568,0.004455045,0.0648%
1753513800,0.000157225,0.00233214,0.0805%
1753514100,9.74E-05,0.001437636,0.0903%
1753514400,-9.11E-05,0.001259913,0.0812%
1753514700,-9.13E-05,0.001998755,0.0720%
1753515000,0.000133586,0.00251593,0.0854%
1753515300,8.75E-05,0.001079374,0.0941%
1753515600,-0.000189384,0.001360777,0.0752%
1753515900,5.64E-05,0.001383908,0.0808%
1753516200,-0.000130544,0.001381229,0.0678%
1753516500,7.73E-05,0.002534226,0.0755%
1753516800,-0.000108159,0.001645865,0.0647%
1753517100,1.83E-05,0.002088174,0.0665%
1753517400,-0.000155549,0.001189417,0.0510%
1753517700,0.000843587,0.00094537,0.1353%
1753518000,-7.78E-05,0.003476011,0.1275%
1753518300,0.000149464,0.000940032,0.1425%
1753518600,-0.00018125,0.003942576,0.1244%
1753518900,-0.000209865,0.001088362,0.1034%
1753519200,-0.000104556,0.005599053,0.0929%
1753519500,0.000951306,0.002545416,0.1881%
1753519800,-0.001036364,0.003482896,0.0844%
1753520100,-0.000511248,0.001195257,0.0333%
1753520400,-6.20E-05,0.002327098,0.0271%
1753520700,-0.001059962,0.002175172,-0.0789%
1753521000,-8.40E-05,0.002422709,-0.0873%
1753521300,0.000406898,0.000985551,-0.0466%
1753521600,-0.00018484,0.001553163,-0.0651%
1753521900,-9.52E-05,0.001078055,-0.0746%
1753522200,-0.000368599,0.004576278,-0.1115%
1753522500,-0.000102433,0.001045821,-0.1217%
1753522800,-0.000442638,0.002798304,-0.1660%
1753523100,0.00023982,0.001903102,-0.1420%
1753523400,2.04E-05,0.001578088,-0.1400%
1753523700,-5.33E-06,0.003071535,-0.1405%
1753524000,-0.000964182,0.001929431,-0.2369%
1753524300,0.000304121,0.002717136,-0.2065%
1753524600,0.000195523,0.001698094,-0.1869%
1753524900,0.000632335,0.002924729,-0.1237%
1753525200,0.000478313,0.002647116,-0.0759%
1753525500,0.00032439,0.00174112,-0.0434%
1753525800,0.000156031,0.001399393,-0.0278%
1753526100,0.000777911,0.002397496,0.0500%
1753526400,0.001073247,0.003762195,0.1573%
1753526700,-0.000876378,0.003022983,0.0696%
1753527000,0.000190412,0.004782324,0.0887%
1753527300,0.000114274,0.002519779,0.1001%
1753527600,0.000204998,0.003416589,0.1206%
1753527900,4.67E-05,0.001680037,0.1253%
1753528200,3.79E-05,0.002155433,0.1291%
1753528500,-0.000198645,0.002359602,0.1092%
1753528800,-0.000519069,0.001986037,0.0573%
1753529100,-0.000755921,0.001430404,-0.0183%
1753529400,0.000365867,0.001742395,0.0183%
1753529700,-0.000331727,0.002672609,-0.0149%
1753530000,0.000267337,0.002392096,0.0119%
1753530300,-6.80E-05,0.002694422,0.0051%
1753530600,-0.000487037,0.00388717,-0.0436%
1753530900,-7.93E-05,0.001689567,-0.0516%
1753531200,-0.000404699,0.001462558,-0.0920%
1753531500,0.000270719,0.002891999,-0.0650%
1753531800,0.000263087,0.001149636,-0.0387%
