ADAUSDT,AGIXUSDT,ARBUSDT,AVAXUSDT,BNBUSDT,BTCUSDT,DOGEUSDT,ETHUSDT,SOLUSDT,SUIUSDT,UNIUSDT,XRPUSDT
0.035948873,0.002282381,0.104061365,0.03396249,-0.13669717,-0.055294514,-0.0635314,0.04679835,0.022746801,0.008351088,0.16279459,-0.163329
0.03572464,0.004238248,0.10222173,0.037316203,-0.13436902,-0.057326794,-0.059867084,0.051180124,0.020605445,0.005496264,0.15579343,-0.16093522
0.03894925,0.00549221,0.10556829,0.03748679,-0.1372869,-0.057642102,-0.05942291,0.045140505,0.018030524,0.011656523,0.15439248,-0.16303927
0.035153627,0.007730126,0.103283405,0.042527437,-0.13965386,-0.056533575,-0.061192334,0.050083518,0.021332502,0.010938644,0.16098917,-0.16772807
0.038012385,0.003674865,0.10297537,0.038945198,-0.13670772,-0.060177088,-0.059053183,0.049758434,0.017505169,0.011482477,0.16336226,-0.16289175
0.045002937,0.002463698,0.10715437,0.036005855,-0.14073443,-0.06380701,-0.06267041,0.048012257,0.019576669,0.013204932,0.15896201,-0.15985805
0.044379354,0.003315568,0.105340004,0.027870417,-0.1325922,-0.060283363,-0.06111318,0.04577291,0.018110633,0.014204621,0.15484536,-0.15501916
0.047591686,0.003510356,0.10413706,0.026852012,-0.13408697,-0.059984863,-0.06385857,0.04062891,0.015128374,0.014886856,0.15169501,-0.14790082
0.0404042,0.005139589,0.103571296,0.027864575,-0.13016492,-0.05670303,-0.062105715,0.04461682,0.023978353,0.009908319,0.15563238,-0.1575787
0.042172432,0.002921581,0.105202794,0.026898503,-0.12896574,-0.05632192,-0.06339073,0.04167235,0.019647837,0.011249185,0.15417397,-0.1536653
0.039551616,0.006904244,0.10456145,0.030293345,-0.13601124,-0.06172788,-0.05930543,0.044999123,0.022462726,0.013203144,0.15419233,-0.16060477
0.043991446,0.005994439,0.10803473,0.028989553,-0.13593698,-0.060447037,-0.06111902,0.046574354,0.020942688,0.012475133,0.15855718,-0.16155952
0.03774476,0.011560202,0.100640416,0.030803084,-0.13434052,-0.057872295,-0.05734861,0.045965314,0.023667574,0.008553028,0.15214396,-0.15645164
0.0308882,0.009813309,0.10232782,0.038975954,-0.13312459,-0.055039167,-0.052338302,0.051841617,0.024300814,0.004240632,0.15798771,-0.16512114
0.0353837,0.012494206,0.09906924,0.05166459,-0.13764644,-0.055887043,-0.053426683,0.05614686,0.019780278,0.006979466,0.15092254,-0.16389394
0.034752488,0.008778095,0.10508704,0.044777274,-0.138668,-0.05887693,-0.0556283,0.054304242,0.019618511,0.00742662,0.1580565,-0.16183162
0.036816835,0.011973381,0.10493183,0.047039986,-0.13818848,-0.059318185,-0.056191266,0.05422032,0.017090082,0.014507055,0.15918231,-0.16133863
0.042010546,0.011280417,0.10958302,0.0439595,-0.14355838,-0.06458229,-0.061169505,0.05556488,0.015892863,0.016992569,0.16090655,-0.16013521
0.04103124,0.010310292,0.105685234,0.035592556,-0.13656628,-0.06098795,-0.059528828,0.057563663,0.01706767,0.014979482,0.15637302,-0.15937173
0.038445234,0.012101889,0.10333717,0.046290994,-0.14024174,-0.064716995,-0.05748838,0.058371305,0.015610695,0.013141155,0.15705931,-0.15883982
0.049728394,0.013305545,0.10744274,0.044707775,-0.13817382,-0.06420481,-0.06116438,0.05498278,0.00960362,0.02236867,0.15550268,-0.1534254
0.047813416,0.01768756,0.10572028,0.046533585,-0.14216149,-0.06431943,-0.060071826,0.057762384,0.010094762,0.019390702,0.15390658,-0.15632689
0.0513556,0.019121647,0.09691143,0.058666825,-0.14261794,-0.063115835,-0.060310602,0.06801343,0.000890017,0.019895673,0.15477586,-0.14982855
0.054037213,0.018460393,0.09877205,0.055253148,-0.1422779,-0.064163744,-0.060528457,0.06687689,-0.001242876,0.018848896,0.15518153,-0.14803308
0.05545163,0.026268005,0.0950377,0.065381646,-0.14071923,-0.06661403,-0.053826332,0.07995963,-0.011665404,0.022079825,0.15109408,-0.14010191
0.05902803,0.032416582,0.091603994,0.068800926,-0.14437532,-0.05881977,-0.048512876,0.08888638,-0.01718545,0.018596768,0.14822364,-0.1324135
0.06635368,0.036641598,0.091493964,0.0687443,-0.14010072,-0.060592175,-0.05043769,0.08848202,-0.02230692,0.021450996,0.14521587,-0.12770438
0.06934333,0.029463172,0.0875833,0.06356299,-0.1346581,-0.06462568,-0.051586807,0.087581396,-0.02186346,0.020695448,0.1446507,-0.11827111
0.07167733,0.032843232,0.08523595,0.05756986,-0.12825024,-0.06372166,-0.051249087,0.08666241,-0.022682786,0.018529773,0.1396637,-0.111356795
0.06552923,0.032990336,0.07741058,0.06280959,-0.12641245,-0.05895573,-0.04606068,0.08781493,-0.018617868,0.015367746,0.13319731,-0.11255956
0.06822419,0.033353567,0.07602608,0.062392235,-0.12681347,-0.057529926,-0.046325624,0.089194655,-0.022661567,0.018118262,0.13254368,-0.11127323
0.0727936,0.03552878,0.07403338,0.058266997,-0.12138361,-0.058113217,-0.046993673,0.08900297,-0.021927953,0.019803882,0.13228369,-0.105620384
0.07015145,0.03525698,0.07011759,0.059479,-0.11950463,-0.05407417,-0.04474318,0.08935785,-0.022799075,0.014232397,0.1280309,-0.10630447
0.06933141,0.03422761,0.06871891,0.05865705,-0.12057227,-0.05856365,-0.042089224,0.08867359,-0.015122891,0.014265418,0.12613237,-0.10583562
0.0739764,0.03403449,0.065579176,0.06055522,-0.12052667,-0.05530852,-0.041490495,0.09071803,-0.017891526,0.012847424,0.12495041,-0.10299802
0.068963766,0.031311274,0.06286073,0.058529615,-0.1205017,-0.056726635,-0.038735032,0.090005636,-0.015205264,0.014609218,0.12654746,-0.103162944
0.0739795,0.029976726,0.063931465,0.056399107,-0.12371868,-0.058900237,-0.038912416,0.094236135,-0.014191926,0.012474775,0.12332022,-0.09807098
0.07499862,0.028579235,0.064697504,0.060822964,-0.11956215,-0.058285117,-0.045090437,0.09196043,-0.016493797,0.013171077,0.13279891,-0.10567802
0.078098774,0.029283643,0.06613994,0.06090331,-0.120869696,-0.05680251,-0.042330682,0.086936116,-0.020338058,0.013699293,0.13047826,-0.100495696
0.07237363,0.029900193,0.06889486,0.055289388,-0.118857324,-0.061955154,-0.044350147,0.09334314,-0.014385819,0.01347661,0.1295613,-0.10017991
0.07430339,0.031877637,0.06488514,0.05441332,-0.12130678,-0.059888482,-0.044111192,0.09277189,-0.018728435,0.013200045,0.12750864,-0.10015851
0.07217705,0.032479167,0.069761515,0.056951165,-0.12356973,-0.068638206,-0.04056126,0.09442663,-0.014231205,0.0185045,0.13153863,-0.10406566
0.07388234,0.028996825,0.06617713,0.057153106,-0.12369096,-0.06793952,-0.037066936,0.0930742,-0.016787946,0.017834663,0.13219726,-0.10642171
0.06432068,0.029911757,0.06244874,0.05375755,-0.11751133,-0.06294328,-0.03837043,0.09891868,-0.019420385,0.015723467,0.12929201,-0.10216707
0.07826066,0.028483987,0.073384166,0.056149364,-0.12877047,-0.073753715,-0.04628098,0.088131666,-0.017821074,0.021257639,0.14255273,-0.1081745
0.06746888,0.029758334,0.0698725,0.05653417,-0.12348342,-0.0689069,-0.040023983,0.0919404,-0.011483967,0.015159488,0.13263893,-0.10887134
0.06852305,0.029077291,0.06616175,0.053284407,-0.11989212,-0.06825662,-0.04131186,0.09322047,-0.019780219,0.016516328,0.13286817,-0.10486472
0.062604904,0.029991508,0.065601826,0.06070113,-0.121915996,-0.056691587,-0.041612923,0.09548032,-0.018921733,0.016919136,0.13038015,-0.112618625
0.06650972,0.027681231,0.06693351,0.05856061,-0.12275553,-0.06346178,-0.040156066,0.0919652,-0.020031393,0.017269135,0.13098216,-0.105882645
0.066176176,0.025758862,0.061303854,0.052107215,-0.12114787,-0.06873429,-0.036153793,0.09570634,-0.015980065,0.015463233,0.13209987,-0.10458833
0.06709099,0.019721031,0.06376588,0.05310154,-0.12681204,-0.075075924,-0.037084103,0.09155989,-0.008257389,0.016004086,0.13445842,-0.107142925
0.05968654,0.018288732,0.06295133,0.05119741,-0.12505388,-0.08135003,-0.035387337,0.08602452,0.003114939,0.012909293,0.1291219,-0.10994667
0.054591537,0.013275981,0.06427264,0.044223428,-0.12694734,-0.09294087,-0.032708883,0.08062422,0.014744639,0.010703325,0.123743534,-0.10763776
0.050329804,0.011353135,0.061352372,0.04362774,-0.12578154,-0.09455365,-0.029902518,0.07777727,0.01952982,0.006857514,0.121914506,-0.1084888
0.044920325,0.008542419,0.066500306,0.046367645,-0.12350315,-0.09355861,-0.025466383,0.07475138,0.019494295,0.008503556,0.11933303,-0.11025691
0.04208529,0.010820746,0.06566405,0.044471145,-0.12593901,-0.086040795,-0.030436993,0.0753361,0.017329335,0.005882144,0.12217045,-0.122811794
0.03993094,0.01359272,0.07016528,0.046199083,-0.12767601,-0.08015293,-0.030421317,0.078876376,0.007132769,0.012135506,0.12977004,-0.12860513
0.044914484,0.01602459,0.07372427,0.05044329,-0.13606054,-0.07563716,-0.040225506,0.084037185,0.001806736,0.012398958,0.13560438,-0.13487285
0.043486834,0.018744707,0.07668686,0.054756403,-0.13172597,-0.072212875,-0.039987266,0.08530581,-0.002063036,0.012374282,0.14149368,-0.1380614
0.049363375,0.026299834,0.07591021,0.06324077,-0.13294268,-0.07253122,-0.042607665,0.0901885,-0.007972896,0.014907599,0.14346874,-0.13426065
0.048746943,0.021501422,0.076233506,0.05977702,-0.13020742,-0.0728907,-0.043931782,0.09073722,-0.005422115,0.013302207,0.1421479,-0.13429141
0.05317557,0.024337053,0.076770425,0.06589961,-0.1277582,-0.06680685,-0.039654255,0.09280527,-0.01674527,0.017560244,0.14250028,-0.123559535
0.057803273,0.03366375,0.081819415,0.06889987,-0.13193291,-0.06048119,-0.038746536,0.0937829,-0.019308805,0.01925981,0.14043415,-0.12491077
0.0572114,0.033095837,0.07576418,0.06483257,-0.12898624,-0.056135774,-0.039687634,0.09581208,-0.019859254,0.019623518,0.13491964,-0.11779082
0.0615952,0.037159324,0.07109642,0.061817884,-0.124372244,-0.057973027,-0.043955803,0.09503734,-0.027474165,0.017727494,0.13358366,-0.109715044
0.06267917,0.032464385,0.07173824,0.063555,-0.12778753,-0.05978,-0.03934753,0.0976398,-0.018779218,0.019390821,0.13423991,-0.11016524
0.06449866,0.035633683,0.07048035,0.06501913,-0.13040411,-0.056264997,-0.043668926,0.09510684,-0.020474255,0.021000504,0.12932432,-0.10793507
0.06832683,0.03374505,0.067307234,0.06158364,-0.1253221,-0.05852723,-0.04034096,0.09803283,-0.01901108,0.016102552,0.12909961,-0.10438794
0.06730604,0.031968355,0.063430786,0.05857575,-0.12293881,-0.0574283,-0.044104576,0.1023227,-0.018186986,0.014230132,0.12822151,-0.10400617
0.066275835,0.031841397,0.06402528,0.06483436,-0.12671888,-0.058817565,-0.041205943,0.09832597,-0.017259955,0.016879559,0.12780046,-0.105896115
0.071862936,0.033260584,0.060215354,0.05956924,-0.12149608,-0.05436778,-0.03769523,0.09850693,-0.023857594,0.016355395,0.1265701,-0.10220468
0.07103169,0.031196475,0.060095668,0.058224082,-0.116729856,-0.05962026,-0.03681606,0.096290946,-0.018260181,0.01230526,0.12465787,-0.099226
0.0688138,0.02915144,0.060671568,0.0587008,-0.12112892,-0.05716902,-0.03996408,0.100780606,-0.015780866,0.012921095,0.12942612,-0.10168815
0.07139754,0.0317806,0.05600965,0.052524686,-0.12340653,-0.057171762,-0.03769982,0.096843004,-0.017350376,0.013582945,0.123707294,-0.104807496
0.07114029,0.026648521,0.05916822,0.05560851,-0.119322956,-0.06107664,-0.036828756,0.094242215,-0.01569444,0.016545534,0.12744474,-0.10525787
0.06428218,0.029734612,0.061127424,0.05297315,-0.11797333,-0.066827655,-0.03163922,0.09464586,-0.010890126,0.012068152,0.1250099,-0.10076243
0.062431097,0.033640385,0.05541432,0.05350113,-0.11879289,-0.061427534,-0.034700513,0.097332954,-0.017050266,0.015694857,0.12230611,-0.10019982
0.0683105,0.032093287,0.05491495,0.053836823,-0.123110056,-0.056082666,-0.036088765,0.09799504,-0.02391541,0.01672411,0.12179947,-0.10224402
0.07012844,0.025652051,0.06092179,0.05557859,-0.12769651,-0.07089841,-0.03978318,0.094267964,-0.015666068,0.019304037,0.13455749,-0.10996854
0.06274748,0.02531004,0.06251681,0.048722148,-0.123282194,-0.074983,-0.03716141,0.09608209,-0.015737176,0.016367197,0.13508654,-0.10994351
0.058114648,0.024409771,0.059876084,0.052817225,-0.12172842,-0.06900066,-0.03404826,0.09856784,-0.017589808,0.017727375,0.1328001,-0.108433306
0.060454965,0.026092052,0.062198043,0.052069783,-0.12571126,-0.067940414,-0.03987515,0.097031236,-0.01693976,0.016318202,0.13405836,-0.11368948
0.052850366,0.025003195,0.062130094,0.05663991,-0.11119461,-0.06718403,-0.038484275,0.09230745,-0.014348447,0.014831185,0.12905383,-0.105768025
0.047489643,0.023376703,0.05913937,0.055766106,-0.11547816,-0.062368512,-0.03446257,0.09642041,-0.012433589,0.012516379,0.12725449,-0.114258885
0.050040007,0.025923729,0.06148255,0.05435908,-0.12178749,-0.06680381,-0.035001636,0.09833717,-0.010856032,0.014750242,0.12525725,-0.11114311
0.05146098,0.026732326,0.06245041,0.05697,-0.11833024,-0.06863594,-0.03397292,0.09766126,-0.012634039,0.016881108,0.13250506,-0.11443645
0.056205034,0.02896595,0.06127441,0.05623901,-0.11939913,-0.06413108,-0.034461558,0.09578979,-0.018882513,0.016864777,0.13100052,-0.1105181
0.053910732,0.027306557,0.057692647,0.057360172,-0.11568159,-0.06453186,-0.033093274,0.09930134,-0.015567958,0.011899233,0.12526643,-0.103072464
0.053292274,0.027423024,0.058551192,0.05346489,-0.113368034,-0.07169026,-0.03226894,0.09826207,-0.01576817,0.016159177,0.12412715,-0.10623932
0.05000651,0.025456786,0.057092547,0.049630642,-0.113461375,-0.068508625,-0.027588964,0.0998075,-0.00996381,0.017350793,0.12198293,-0.10687125
0.06456351,0.026950479,0.06463981,0.047996044,-0.12005156,-0.07274628,-0.036928594,0.09600532,-0.015467525,0.017176151,0.13278425,-0.10494095
0.053637624,0.023990512,0.057775617,0.04699433,-0.12285185,-0.07318598,-0.031011522,0.09663868,-0.006873071,0.016959548,0.12302387,-0.10854846
0.050850153,0.020092368,0.058166027,0.05003929,-0.11916202,-0.075550795,-0.03512299,0.09718025,-0.010646105,0.015134454,0.13176191,-0.10991651
0.05558777,0.017117739,0.056875467,0.042375565,-0.123150766,-0.0883351,-0.030985892,0.092116475,0.003120899,0.01301229,0.12702465,-0.1091246
0.04687071,0.0140903,0.059151173,0.041332364,-0.11706865,-0.09456402,-0.029654026,0.08088648,0.014289618,0.006182671,0.117090344,-0.098469675
0.038137555,0.007940054,0.0638355,0.042187333,-0.12129921,-0.09289247,-0.022158206,0.086815834,0.01834321,0.006635785,0.118227124,-0.10826433
0.052862167,0.014339209,0.06304407,0.04484558,-0.12777734,-0.090482175,-0.036881685,0.079429746,0.006583691,0.006697536,0.13239193,-0.11551219
0.043092728,0.010062933,0.06650412,0.040002346,-0.12863535,-0.0924412,-0.032041132,0.07669568,0.017991662,0.005777478,0.1225543,-0.111133814
0.037441492,0.010079145,0.069984555,0.038526535,-0.12505323,-0.08828169,-0.032731116,0.07378721,0.014537573,0.007799745,0.12816954,-0.118662
0.037321687,0.011709809,0.071615815,0.041107297,-0.13155329,-0.085183024,-0.034063816,0.07798028,0.009442329,0.008466482,0.13251448,-0.12895095
0.033327937,0.020941377,0.07256949,0.05102229,-0.13153076,-0.074956775,-0.039787948,0.08045673,0.00480485,0.010637045,0.13912725,-0.13764721
0.043701768,0.03008914,0.08488059,0.06651974,-0.1347205,-0.067590356,-0.046455562,0.08582246,-0.008836448,0.017675638,0.15096068,-0.14582574
0.058018684,0.03251016,0.083064556,0.07231939,-0.13807338,-0.06535381,-0.038967907,0.09142792,-0.016204178,0.0217489,0.1459167,-0.12658983
0.056390524,0.03928399,0.08716345,0.07020569,-0.1335401,-0.05884564,-0.04898423,0.09371185,-0.023666084,0.023353219,0.14187348,-0.12443364
0.060554504,0.038142204,0.08066666,0.063776374,-0.12592489,-0.059835076,-0.037387192,0.09984398,-0.02138853,0.020091653,0.13104439,-0.11098683
0.060594797,0.036628842,0.0760411,0.06504059,-0.12548935,-0.060974002,-0.040495872,0.1031214,-0.017172635,0.021558523,0.13248837,-0.111622274
0.06292915,0.037889004,0.07349026,0.06423426,-0.12256515,-0.060192645,-0.043330133,0.1022352,-0.015488505,0.018122077,0.13011336,-0.10843623
0.065962076,0.028910995,0.061980486,0.063945055,-0.12257099,-0.06288195,-0.0399853,0.100595474,-0.01276803,0.015643239,0.13292277,-0.10886288
0.065519094,0.027562857,0.062298894,0.06330776,-0.12049174,-0.065011084,-0.033575356,0.10383475,-0.007722616,0.009958863,0.11913407,-0.10212171
0.07035947,0.026066422,0.055850863,0.06572199,-0.11977339,-0.064094186,-0.035250127,0.09756863,-0.005508959,0.009455681,0.12264407,-0.10073465
0.07015538,0.03149283,0.05939138,0.06453669,-0.1212585,-0.06648326,-0.032624125,0.10001147,-0.002856851,0.011873126,0.12312055,-0.09937841
0.07276082,0.027147412,0.058208704,0.060073495,-0.11578846,-0.055455208,-0.037217557,0.0968982,-0.013476551,0.013682246,0.12640011,-0.09863418
0.073694944,0.028698921,0.056886435,0.060082078,-0.12097818,-0.05647379,-0.032368243,0.097169995,-0.01175499,0.01175487,0.11985755,-0.09706062
0.08029866,0.029601932,0.05557561,0.05838108,-0.123294175,-0.06190723,-0.030976534,0.09244108,-0.007560134,0.013803721,0.122119784,-0.097031236
0.07675791,0.028414488,0.055416346,0.05531323,-0.120423615,-0.06723654,-0.029478848,0.09432912,-0.012171328,0.011001706,0.12245631,-0.09525567
0.072597265,0.02889955,0.05227053,0.053582788,-0.11992109,-0.05762607,-0.032512367,0.1023643,-0.016889691,0.015542746,0.12056315,-0.0984506
0.06660879,0.027033925,0.05223155,0.054449677,-0.11497575,-0.058163464,-0.029788375,0.09696972,-0.008836627,0.0112288,0.12020373,-0.09520042
0.06738293,0.025375724,0.04868853,0.0555768,-0.12099701,-0.06407738,-0.027985394,0.09504557,-0.014744997,0.014815092,0.12165117,-0.09579003
0.067043304,0.025973678,0.048244596,0.05196023,-0.119653106,-0.06402755,-0.023504972,0.098689795,-0.014253795,0.01490593,0.118569374,-0.094911456
0.06605899,0.031398773,0.052672744,0.052024126,-0.11387831,-0.06271082,-0.029965341,0.09245789,-0.015434086,0.014982581,0.11811817,-0.09610021
0.059119225,0.02365601,0.04927385,0.049941063,-0.121514976,-0.06485498,-0.028472722,0.10241103,-0.007868826,0.015493751,0.119169354,-0.10111797
0.066610575,0.026204705,0.05244255,0.046196222,-0.121243834,-0.07704747,-0.030001938,0.09674609,-0.014997661,0.018143415,0.12557709,-0.09949708
0.062197566,0.023715973,0.04858148,0.047607422,-0.11807054,-0.06377536,-0.028520703,0.09449637,-0.015655339,0.02092588,0.12965918,-0.10242975
0.06486893,0.020805597,0.049786925,0.04902315,-0.12517202,-0.072971106,-0.03165406,0.09991455,-0.017066658,0.01273644,0.1286838,-0.10675514
0.07180703,0.023307204,0.06068206,0.043630123,-0.1300785,-0.083260596,-0.03887391,0.09242594,-0.016204178,0.016460657,0.14191675,-0.10973936
0.06260097,0.019351363,0.06130171,0.04502392,-0.13136613,-0.08246529,-0.049458206,0.084649086,-0.007076144,0.012519598,0.14839375,-0.12122893
0.06041789,0.014211416,0.076174974,0.041051507,-0.13610816,-0.08866382,-0.04661441,0.07512939,0.002172232,0.011330485,0.15245664,-0.12664163
0.056565166,0.012322307,0.07414913,0.049111605,-0.14243829,-0.077819824,-0.050554216,0.067964196,0.002635717,0.009974599,0.15401018,-0.13535833
0.040838957,0.015070677,0.071849465,0.04353428,-0.13051039,-0.07907653,-0.04185736,0.06927943,0.010673761,0.006017208,0.14109492,-0.13112533
0.03619528,0.019992352,0.07325947,0.048663855,-0.13037181,-0.07719898,-0.04467714,0.068850875,0.005463004,0.009001613,0.14307547,-0.13741386
0.03610587,0.021053195,0.07039583,0.051979184,-0.13295949,-0.07694578,-0.042332172,0.071623325,0.005280495,0.008352995,0.13803768,-0.13355964
0.031174898,0.02297306,0.067778826,0.053441048,-0.12547189,-0.07671785,-0.03548169,0.07444382,-0.000864863,0.011782408,0.13446629,-0.13013303
0.03148365,0.023946404,0.07079339,0.05039382,-0.12692058,-0.07079041,-0.04542446,0.07570362,-0.002586663,0.011135578,0.14241326,-0.13151258
0.039954185,0.027784348,0.07151687,0.05598557,-0.1202994,-0.0725503,-0.04078901,0.08487868,-0.004678488,0.01280129,0.13781178,-0.1266756
0.040525794,0.026324272,0.061858416,0.05752766,-0.11951381,-0.0733825,-0.039035738,0.08618939,-0.003430188,0.009406567,0.13091815,-0.11366916
0.04100907,0.021147847,0.06406093,0.05052662,-0.119721115,-0.079172194,-0.033572674,0.08834314,-0.009830952,0.014734864,0.13373268,-0.11390817
0.0436877,0.026547551,0.063038945,0.053156376,-0.12483871,-0.072176814,-0.036126494,0.092378736,-0.014316857,0.018073797,0.13429475,-0.1135748
0.039589167,0.029780746,0.055606246,0.05664718,-0.11628604,-0.06401628,-0.03047955,0.093266964,-0.009275198,0.017310262,0.1248256,-0.10557616
0.048862576,0.02853036,0.05006039,0.058995366,-0.116056144,-0.05788964,-0.028406143,0.097174525,-0.015168607,0.01988399,0.12425721,-0.10750151
0.05569887,0.024873853,0.056313753,0.046801686,-0.124893725,-0.06694418,-0.028562903,0.100723386,-0.017759323,0.015090466,0.123282194,-0.10241932
0.052626014,0.026830196,0.056191683,0.05975759,-0.119651556,-0.06207329,-0.032357454,0.100306034,-0.01806283,0.015076757,0.13172472,-0.10861534
0.052879333,0.03003347,0.060596943,0.05638814,-0.11360675,-0.06334561,-0.033058286,0.10038328,-0.020622969,0.018368483,0.12980974,-0.10684794
0.061429143,0.03077519,0.054974914,0.054519653,-0.12637758,-0.059944928,-0.03306663,0.10205424,-0.022206008,0.021249652,0.12924504,-0.104105234
0.06886423,0.02761817,0.05269122,0.049865246,-0.12053871,-0.07013029,-0.031246841,0.09854233,-0.021273196,0.022164106,0.12805605,-0.09925842
0.0590806,0.02988267,0.055867672,0.04682839,-0.12352157,-0.068537295,-0.03293395,0.1010313,-0.017357051,0.020951033,0.12738156,-0.1005885
0.05545652,0.028662682,0.055122375,0.060267806,-0.12253797,-0.062080324,-0.033432543,0.10457301,-0.015991569,0.018645406,0.1288538,-0.109754086
0.061240792,0.03143227,0.061021924,0.059167027,-0.123199165,-0.06702489,-0.03666109,0.100839734,-0.024944305,0.021555543,0.13491046,-0.109374225
0.060302615,0.028808713,0.05500126,0.054434896,-0.12580532,-0.06471777,-0.033734918,0.1033268,-0.023076892,0.022172451,0.12949932,-0.10327506
0.06306803,0.025275826,0.060189366,0.05414319,-0.11723328,-0.05936885,-0.035062432,0.09952247,-0.021012783,0.014481664,0.12759602,-0.104653955
0.06237173,0.031372786,0.05954218,0.055157423,-0.122698724,-0.068195224,-0.031707644,0.10108626,-0.02297002,0.020101428,0.12722182,-0.10001826
0.0603081,0.027718067,0.053231,0.04957497,-0.12150353,-0.06569463,-0.028873622,0.09609389,-0.019363105,0.018928766,0.12533295,-0.09434366
0.06469393,0.03261316,0.0516845,0.052487135,-0.123800814,-0.066319585,-0.033921063,0.10226226,-0.025409043,0.02076149,0.12938511,-0.10136384
0.059637666,0.033413887,0.05538118,0.05380094,-0.11758518,-0.056842983,-0.033254266,0.097884655,-0.020073414,0.013973594,0.12480354,-0.1040566
0.057708383,0.024271965,0.056264877,0.05268705,-0.11709303,-0.072487354,-0.03251183,0.09823215,-0.02061516,0.0182122,0.13261223,-0.09800631
0.060658336,0.03044486,0.054967403,0.054743648,-0.11854565,-0.06470418,-0.033719003,0.0978117,-0.024018347,0.023021579,0.12757397,-0.10312992
0.05558765,0.024549365,0.051521897,0.056933165,-0.12243575,-0.064270556,-0.034739733,0.10422349,-0.019111335,0.015818954,0.12590313,-0.10422206
0.0574286,0.030111909,0.05875957,0.050441265,-0.12497604,-0.069211006,-0.03458035,0.10107291,-0.019720614,0.022749782,0.13541079,-0.10840148
0.05874455,0.027852416,0.054657817,0.050908566,-0.12456989,-0.06639993,-0.03541869,0.097393155,-0.023345053,0.01760292,0.1265738,-0.101560414
0.058328867,0.03018415,0.057795286,0.053739548,-0.11676729,-0.06506491,-0.03618461,0.09812653,-0.023776054,0.018522978,0.1311878,-0.1058172
0.065565705,0.024312854,0.05468583,0.051396966,-0.12976325,-0.074029624,-0.03380364,0.09993732,-0.01994896,0.02460146,0.13848567,-0.106640935
0.05460131,0.020683646,0.05062473,0.04385519,-0.11820966,-0.07486051,-0.030477166,0.09492278,-0.011168003,0.012180567,0.12740934,-0.099805295
0.05360806,0.01253736,0.050567985,0.043991804,-0.12506628,-0.07746953,-0.032312572,0.096191645,-0.003796637,0.007958174,0.12643194,-0.10023683
0.044778943,0.014621615,0.04845786,0.039391994,-0.11952162,-0.08277166,-0.030818284,0.090765476,0.001991272,0.006268024,0.11943412,-0.098297834
0.04508531,0.013635278,0.050160527,0.041598797,-0.11966628,-0.08268535,-0.027911782,0.08934319,0.014244914,0.0030303,0.11516988,-0.093472004
0.040804863,0.016533136,0.057360053,0.03829515,-0.11766523,-0.07974589,-0.03506744,0.09100878,0.00732398,0.006911993,0.11998832,-0.10386473
