ADAUSDT,AGIXUSDT,ARBUSDT,AVAXUSDT,BNBUSDT,BTCUSDT,DOGEUSDT,ETHUSDT,SOLUSDT,SUIUSDT,UNIUSDT,XRPUSDT
0.058142066,0.07770133,0.05005157,0.094650865,-0.009068251,-0.029710174,0.04509318,0.010099173,-0.008912146,0.000988603,0.010510325,-0.11768502
0.056496143,0.076762676,0.056850314,0.092271805,-0.00092721,-0.03096205,0.041653633,0.01396656,-0.014554143,0.000678301,0.008883238,-0.12075263
0.057849288,0.07530534,0.060184956,0.10029125,-0.003781498,-0.031116247,0.050471902,0.006466508,-0.00889957,-0.002590835,0.004110217,-0.11764914
0.0556767,0.075431466,0.05793965,0.095754385,-0.004986346,-0.024997354,0.040464163,0.010569692,-0.00693208,0.001009226,0.006772757,-0.11702645
0.05646789,0.07714558,0.05348718,0.09657788,-0.003677845,-0.03406608,0.04480052,0.015136004,-0.01422137,0.009762287,0.00676918,-0.1209206
0.056425333,0.075502634,0.05036819,0.09782779,-0.005370021,-0.035577297,0.046856284,0.009024143,-0.010500491,0.007219434,0.006191254,-0.11700904
0.059933066,0.07631934,0.06186509,0.09260094,0.004660964,-0.0343104,0.04181838,0.011100769,-0.020960033,0.00428462,0.003809452,-0.117063165
0.059957385,0.08156681,0.06962919,0.086140394,0.006941676,-0.02947253,0.044713378,0.007642388,-0.015490174,0.002458453,0.001146793,-0.11876297
0.06596601,0.070133924,0.06478977,0.08879995,-0.003234446,-0.02024126,0.047450066,0.012307763,-0.017584383,-0.003784895,-0.000453234,-0.11563206
0.055036664,0.077049375,0.065704465,0.095140815,0.002628088,-0.032112062,0.04010284,0.010361314,-0.015601754,0.002394795,-0.004662931,-0.117624104
0.062647104,0.074032426,0.062045455,0.09785724,-0.006184042,-0.026809335,0.048588037,0.003646016,-0.013074219,-0.002483308,-0.009923875,-0.119605124
0.062512636,0.07030225,0.06623554,0.0974741,-0.006420016,-0.030722141,0.049839973,0.01561439,-0.013442814,-0.003119528,-0.003158212,-0.12169528
0.06903839,0.07336807,0.057474375,0.09823179,-0.012661219,-0.021360397,0.0478065,0.017347693,-0.016244411,-0.000102162,-0.009993076,-0.11805582
0.061998487,0.07614136,0.058122158,0.09494698,-0.000203133,-0.027416885,0.04995227,0.012997389,-0.013896585,-0.0003618,-0.0089463,-0.119065225
0.06291115,0.07737446,0.062413335,0.09240782,0.000316858,-0.03155327,0.054443717,0.014822125,-0.01438427,0.006224394,0.000598788,-0.11954844
0.06299949,0.07478738,0.063476205,0.08587706,0.002586722,-0.026982367,0.046093583,0.011132836,-0.013374686,-0.003001392,0.001980782,-0.11466259
0.061677694,0.08036101,0.059674025,0.09712994,-0.006779373,-0.021609724,0.052066445,0.005324602,-0.007412374,-0.004324853,-0.005289972,-0.11658871
0.06412387,0.08172202,0.059479356,0.09943354,-0.007779598,-0.020576239,0.0502522,0.014616013,-0.013194919,-0.003023446,-0.000134289,-0.12606782
0.06300652,0.07807517,0.062078714,0.09521842,-0.004213929,-0.028247237,0.047536016,0.012703538,-0.023394465,0.007734656,0.004560947,-0.12207484
0.0710243,0.07347202,0.059556723,0.098709226,-0.010602236,-0.02533412,0.045776606,0.001932263,-0.013979614,-0.005551755,0.002610445,-0.12208068
0.06251383,0.07561004,0.065033674,0.09302807,-0.0017277,-0.023378074,0.048980355,0.009464622,-0.01306963,-0.00431031,-0.004488647,-0.119531155
0.06504786,0.07448912,0.06415987,0.088983536,0.00206697,-0.024723649,0.04151225,0.008217335,-0.009490788,0.003933311,0.003321052,-0.10986328
0.060908914,0.078568935,0.059450507,0.10211325,-0.011485815,-0.0223037,0.049860597,0.010164738,-0.011649549,-0.003514409,-0.012581646,-0.11505538
0.04892385,0.077177405,0.058632612,0.10718691,-0.007025361,-0.020849705,0.048749447,0.011260033,-0.00764674,-0.002804697,-0.014824033,-0.11502242
0.03828478,0.08487892,0.06112957,0.11134648,-0.019404411,-0.011154652,0.039827228,0.002420425,-0.004702926,-0.004408598,-0.005277932,-0.11794698
0.04470229,0.08165383,0.05347109,0.10916412,-0.016150415,-0.01062268,0.042072535,0.008863449,-0.00202179,-0.00736481,-0.00566417,-0.1145041
0.04883492,0.07661855,0.05590093,0.10752857,-0.01565969,-0.01670289,0.045951724,0.007331491,0.001615048,-0.010730922,-0.008222461,-0.11520594
0.05640745,0.07950294,0.05742836,0.10761082,-0.014934897,-0.015340209,0.046458602,0.013386846,-0.010921478,-0.003197908,-0.005527377,-0.11612213
0.044329286,0.08860254,0.05780554,0.114323735,-0.014080226,-0.016444206,0.0418365,0.010233879,-0.00532496,-0.007363021,-0.006632507,-0.11495316
0.032455206,0.087648034,0.06240022,0.11742306,-0.01624477,-0.015748084,0.040219903,0.001697898,-0.000401914,-0.007455289,-0.004616499,-0.12090427
0.042518377,0.078734875,0.052823067,0.11611724,-0.015745044,-0.01112926,0.039548635,0.010809898,0.002905607,-0.01163286,0.00260663,-0.114423394
0.040670276,0.079078555,0.05616367,0.11614728,-0.015914023,-0.010291815,0.03854072,0.009087801,0.00370419,-0.01684177,-0.003777862,-0.11813855
0.044912696,0.07787645,0.05609119,0.10543251,-0.012033165,-0.024096847,0.050632715,0.012194991,0.006379604,-0.01204592,0.003226161,-0.1179924
0.042443395,0.08149934,0.05336559,0.11625135,-0.015687704,-0.018909514,0.03914535,0.013554931,0.000913024,-0.005043745,0.004047394,-0.11683428
0.040519953,0.085015774,0.058082342,0.12150824,-0.017116487,-0.025390267,0.045619488,0.006825566,0.007188559,-0.005351067,0.002606511,-0.120203614
0.052765965,0.07745755,0.05085969,0.111227036,-0.016230166,-0.022452414,0.04415691,0.015291214,0.007845044,-0.008358896,-3.83E-05,-0.1168561
0.048900604,0.07660866,0.048045635,0.1073215,-0.017209232,-0.012190402,0.04514885,0.018826485,0.002623081,-0.00815481,0.001538873,-0.11346871
0.050897956,0.07179046,0.049481273,0.1068902,-0.017508626,-0.020373106,0.051089406,0.016775846,0.000100732,-0.006048858,0.000856996,-0.115053535
0.054748774,0.0725019,0.053131104,0.1119082,-0.015004933,-0.019833028,0.04717517,0.013171554,0.004598022,-0.007650971,0.005194187,-0.116037965
0.050623417,0.07704699,0.056934953,0.108819366,-0.014638603,-0.02181369,0.04208207,0.009194374,0.001026988,-0.007231653,0.00900209,-0.11929363
0.048832774,0.081100464,0.051993728,0.11461127,-0.014594257,-0.019514263,0.046496153,0.010759711,-0.001607299,-0.011580706,0.002723098,-0.11668533
0.049415708,0.084227085,0.05554688,0.11609888,-0.014785171,-0.02079308,0.036814928,0.006801844,-0.006462574,-0.00444895,0.010298848,-0.1250844
0.04266727,0.08410144,0.055041432,0.11290383,-0.017357111,-0.02209568,0.040650725,0.002928257,-0.000100195,-0.013554156,0.002745867,-0.11709201
0.03531313,0.08390951,0.056363106,0.11717641,-0.014764965,-0.017732382,0.031351447,0.005741954,-0.000574052,-0.010264456,0.009592295,-0.12391889
0.045979023,0.078905225,0.056352258,0.10985196,-0.015251577,-0.01808858,0.03552699,0.010323525,0.00346005,-0.01672709,0.008720279,-0.12296653
0.042556524,0.0821228,0.056039095,0.12036586,-0.017158806,-0.020250976,0.039476037,0.008866191,0.001192451,-0.012141049,0.007950544,-0.12540102
0.034020662,0.08129561,0.052982807,0.11747718,-0.012637615,-0.015587986,0.03700316,0.017294288,0.005449295,-0.013661325,0.007525921,-0.12597597
0.039209723,0.084962726,0.054489136,0.11392045,-0.015077293,-0.022744656,0.04007864,0.010712981,0.00625062,-0.01170826,0.006736875,-0.12357044
0.038793445,0.08347273,0.059389353,0.11371088,-0.016583502,-0.023916423,0.040346503,0.004271388,0.001498699,-0.013767779,0.007273912,-0.12753916
0.037317753,0.08118141,0.06281555,0.11198127,-0.010149241,-0.025318861,0.038854122,0.010220885,0.00041306,-0.010267377,-0.000111103,-0.1244365
0.03691721,0.084201574,0.05945921,0.12049866,-0.010470152,-0.026340902,0.03534627,0.003931403,-0.001884222,-0.010689676,0.006728053,-0.12640488
0.033633947,0.091159105,0.0548867,0.12844789,-0.014045596,-0.024497569,0.03276062,0.001149535,0.004806995,-0.007558465,0.009676933,-0.1267572
0.041581154,0.07416189,0.051428318,0.10797608,-0.014422357,-0.01631099,0.03914547,0.020225048,0.008324266,-0.011343002,0.000773788,-0.114117384
0.048992753,0.07058656,0.05773914,0.10920906,-0.00835216,-0.021582782,0.045169234,0.018162727,0.000475764,-0.009984791,0.003878593,-0.11124843
0.056156278,0.0724237,0.0531044,0.106841564,-0.011632919,-0.019983709,0.046376348,0.018735409,-0.000973165,-0.005261004,0.001343727,-0.11806178
0.05589676,0.07072115,0.057527304,0.10524368,-0.013354719,-0.030967593,0.047803283,0.016248941,-0.004036725,-0.006703675,0.001176477,-0.1175642
0.0469079,0.07530606,0.059610248,0.09963703,-0.006022394,-0.025559187,0.049722433,0.012934446,-0.005672753,-0.004581809,0.000145078,-0.114316404
0.053334475,0.077249646,0.06159377,0.099829555,-0.006767213,-0.03265661,0.0485363,0.014599919,-0.007564664,0.001887918,-0.004522324,-0.11867005
0.05308795,0.080984,0.060872078,0.10643113,-0.004933655,-0.032298148,0.04748392,0.012144208,-0.003544092,-0.003309727,-0.002564013,-0.121130824
0.054859757,0.06823337,0.05555737,0.09398198,-0.008224249,-0.030911744,0.048084974,0.017174006,-0.004298925,0.001024365,0.005952835,-0.116114676
0.054567337,0.06823015,0.053337336,0.09493554,-0.008565128,-0.027460337,0.041716218,0.014489651,-0.013557375,2.86E-05,0.010627508,-0.11887252
0.05575037,0.07669258,0.05324924,0.09111524,-0.008522093,-0.027837515,0.038149953,0.017662764,-0.014623582,0.005464196,0.0105232,-0.114215374
0.058218002,0.072160006,0.0599252,0.0966537,-0.005724609,-0.022452533,0.04208815,0.011469841,-0.008289814,-6.60E-05,0.004915834,-0.11842877
0.05000627,0.06895161,0.05914104,0.09776628,0.003330231,-0.03317976,0.04068148,0.015543699,-0.011775911,0.000863194,0.008092523,-0.11566627
0.052836657,0.07362354,0.062877655,0.08759642,-0.000509143,-0.033790052,0.044544578,0.010648251,-0.009573758,-0.002372682,0.015063167,-0.11486137
0.05907333,0.07864785,0.065309286,0.083376765,0.004239202,-0.032639742,0.041504502,0.011082888,-0.02104044,0.004925609,0.010702014,-0.11215329
0.05891466,0.069359064,0.071192265,0.09272623,0.003690362,-0.039370716,0.053771615,0.002524376,-0.013562202,-0.015265644,0.007452011,-0.119234025
0.058116317,0.07088494,0.069221616,0.089065075,0.00580132,-0.037157714,0.044114232,0.004274011,-0.012811363,-0.001918078,0.005233169,-0.11428505
0.05214882,0.07860041,0.06942546,0.089788914,0.002232075,-0.039698005,0.054069757,0.010477304,-0.012369812,0.002706409,0.008605599,-0.12410867
0.056836486,0.07480192,0.07306373,0.09360349,0.001654863,-0.032990754,0.049146056,0.010282159,-0.015532553,-0.003316283,0.002472758,-0.12575811
0.055030942,0.0815469,0.06952822,0.100598454,0.002708674,-0.022505522,0.048002124,0.007358313,-0.012010992,-0.002246916,-0.004323304,-0.12558943
0.061541677,0.076009035,0.069907546,0.09553945,-0.002434254,-0.026153624,0.04782617,0.008455277,-0.015967429,-0.005777836,3.12E-05,-0.125314
0.06269097,0.07239854,0.06318331,0.09319031,-0.000600636,-0.022673309,0.04530549,0.00898242,-0.016650915,-0.003328085,-0.001611531,-0.11397582
0.0625366,0.07588363,0.06719208,0.09922242,-0.002355397,-0.03170395,0.05631435,0.007839561,-0.009389579,-0.005485952,-0.001349449,-0.11769426
0.058392644,0.07398963,0.063533664,0.08824134,-0.001083076,-0.02229935,0.041570663,0.011163712,-0.013588369,-0.005236507,0.002097607,-0.11277068
0.062806726,0.081321,0.060614944,0.10759938,-0.002602637,-0.016224444,0.05261922,0.017041683,-0.009953678,-0.003094912,-0.005498648,-0.12023264
0.05703008,0.07996607,0.05704093,0.09929824,-0.006338179,-0.023777306,0.05505383,0.009954095,-0.004990518,-0.00291568,-0.004208148,-0.115360916
0.06279087,0.07445526,0.05872643,0.10272741,-0.007005155,-0.020360172,0.052171707,0.016623855,-0.010264635,0.000430703,-0.004688919,-0.11962974
0.06118834,0.07349551,0.058413863,0.09673762,-0.007547319,-0.013839841,0.046809196,0.013065577,-0.005334973,-0.00436908,-0.001814842,-0.111818075
0.060465097,0.07459462,0.052009106,0.09949863,-0.010970175,-0.026982367,0.04892528,0.012469173,-0.010878682,0.004008293,0.000431061,-0.11471957
0.05496049,0.07568085,0.050849438,0.09486723,-0.008561492,-0.018987238,0.049054027,0.022207975,-0.005523503,-0.000880241,-0.001718223,-0.112317264
0.05104935,0.0721153,0.052754045,0.092843175,-0.009807825,-0.020276189,0.045395732,0.019491911,-0.003402889,-0.003214717,-0.002030671,-0.10936284
0.050665498,0.07023311,0.04617071,0.10046315,-0.012257755,-0.020770013,0.0479542,0.017892957,-0.000770807,-0.006041706,0.004670978,-0.10174072
0.05799532,0.07117903,0.051605225,0.09587312,-0.013231218,-0.023418605,0.04841864,0.02185762,0.007257938,-0.010476828,0.003070831,-0.10579735
0.06426978,0.073566556,0.055623412,0.10216069,-0.011122942,-0.028656125,0.05231023,0.011861324,0.000173211,-0.00413537,0.002151251,-0.110831976
0.061763167,0.070295215,0.05297315,0.101303935,-0.015871465,-0.014748871,0.047912955,0.019473791,0.000450969,-0.01025945,-0.004762352,-0.1113224
0.06101501,0.07443464,0.051891923,0.09840417,-0.014810085,-0.021224022,0.052499413,0.012075543,-0.011954784,0.001067996,-0.005079031,-0.1159032
0.055072904,0.07333851,0.053088546,0.10502434,-0.016342044,-0.015600801,0.04499376,0.010971785,-0.004564941,-0.005656302,-0.002673268,-0.11510843
0.04869163,0.0735935,0.050971508,0.10735643,-0.011407733,-0.012656689,0.042544484,0.016227365,0.001422286,-0.004938066,-0.001980662,-0.112826765
0.049465418,0.06913602,0.048923016,0.10564053,-0.01855141,-0.014041066,0.049372554,0.01920104,0.001674771,-0.005801439,-0.005529046,-0.11146557
0.05393982,0.06893802,0.05708325,0.100985646,-0.013498008,-0.024946272,0.055235267,0.014817953,0.003752708,-0.005940914,-0.00078243,-0.11861819
0.05877936,0.072917104,0.052324057,0.099444985,-0.014140308,-0.017278492,0.047385693,0.01778686,-0.004579485,-0.007598937,0.00546217,-0.1075272
0.05460012,0.085017085,0.05594158,0.10803676,-0.015052557,-0.024798572,0.05390191,0.009001136,-0.00352031,0.002361417,-0.001165807,-0.120244086
0.048283577,0.074148774,0.049270153,0.11637521,-0.013845384,-0.008481622,0.04747224,0.020375013,-0.002259076,-0.004904211,-0.001547575,-0.11084139
0.051486373,0.07551265,0.050441146,0.1049062,-0.013433695,-0.014836609,0.04261172,0.014219403,-0.004927874,-0.005523682,0.002690077,-0.11239129
0.0502007,0.07493734,0.052643657,0.10302758,-0.01353991,-0.015344203,0.046264052,0.016639948,0.001230598,-0.008061767,-0.00444752,-0.110301614
0.044160485,0.074546814,0.04898703,0.10810399,-0.01716119,-0.021227896,0.041094303,0.01269269,-0.001954675,-0.00535959,0.007561445,-0.111902595
0.053913474,0.06881976,0.047896147,0.09947729,-0.00770843,-0.020566225,0.048865795,0.024634123,-0.002534926,-0.00333941,0.004023075,-0.103419244
0.055988193,0.074115515,0.050146103,0.097476244,-0.011034846,-0.027374744,0.045856237,0.014625549,0.004106045,-0.008583069,0.012918234,-0.10762644
0.055886865,0.077090025,0.050625563,0.10140717,-0.006941557,-0.026242197,0.04604435,0.015592456,-0.009826958,-0.002087891,0.007118106,-0.11617029
0.058123827,0.078291535,0.05300939,0.10365081,-0.010487616,-0.021589696,0.04098177,0.008121729,-0.015251398,-0.002006292,0.003375411,-0.115454495
0.047932267,0.077698946,0.05676198,0.1055007,-0.00552702,-0.021095455,0.04537332,0.019797325,-0.002033711,-0.007114708,0.00214541,-0.11234522
0.04784596,0.07787049,0.05521834,0.102074265,-0.006364822,-0.027216852,0.047590375,0.020386577,-0.001532197,-0.002442598,0.007535219,-0.112858415
0.051995397,0.0834744,0.058023453,0.111631036,-0.011672556,-0.031134963,0.049554348,0.009979486,-0.005578756,-0.001632512,0.003808379,-0.121649146
0.0513767,0.08418834,0.05479932,0.113016605,-0.012093067,-0.026780427,0.04802847,0.006582618,-0.004889429,-0.002691329,0.003097057,-0.1187526
0.05167353,0.0746721,0.057080388,0.10171437,-0.009253264,-0.025461018,0.047127247,0.017785788,-0.005146146,-0.004389942,0.008210421,-0.118231356
0.052927613,0.08074129,0.051654935,0.104442,-0.005760908,-0.029478014,0.043343306,0.010409355,-0.015561223,0.008695483,0.012758255,-0.11553568
0.05165863,0.076566935,0.058959484,0.09947777,-0.001950979,-0.034237683,0.04865837,0.017584443,-0.005900562,-0.005122125,0.002834797,-0.11569333
0.0487839,0.07948184,0.052250624,0.10166466,-0.009545326,-0.029793382,0.050055027,0.017609358,-0.0043962,-0.000359654,0.006618261,-0.118644714
0.05185938,0.07550323,0.0465436,0.10323501,-0.00857693,-0.027069807,0.050609946,0.013573527,-0.010136306,-0.001894116,0.006894827,-0.11159754
0.054299593,0.073670626,0.05586016,0.098912954,-0.00587666,-0.02539754,0.055860996,0.017148376,-0.004098058,-0.005373597,0.000996947,-0.11336708
0.05574274,0.07145119,0.05447197,0.09661007,-0.010264874,-0.02282381,0.046016216,0.018267512,-0.003823578,-0.004616261,0.007307529,-0.114590466
0.05173421,0.08021498,0.06043005,0.098413706,-0.002819717,-0.022937179,0.04858589,0.017925024,-0.002715707,-0.00388068,0.001106381,-0.11035246
0.045880675,0.074309945,0.04963076,0.101080656,-0.013165534,-0.021760583,0.047410727,0.016637444,0.00586915,-0.008277535,0.000123739,-0.11132723
0.050706506,0.06609321,0.049347043,0.10398221,-0.023269117,-0.014783919,0.04945922,0.016603708,0.002492309,-0.011482835,0.002824068,-0.11623752
0.035904646,0.076954365,0.048459888,0.11562359,-0.018316746,-0.014594555,0.039924145,0.010396957,0.011537671,-0.011059821,-0.00028187,-0.10909474
0.036912918,0.07086754,0.055993795,0.106879115,-0.014036059,-0.015377343,0.042030692,0.018892407,0.016045928,-0.013774216,0.001407623,-0.11186963
0.043342352,0.07024956,0.049674153,0.10294938,-0.015654981,-0.020218313,0.04287362,0.020340681,0.011360168,-0.010670722,0.005113602,-0.113671005
0.041036487,0.07208514,0.04797089,0.10868406,-0.018510997,-0.01593709,0.035337448,0.018844366,0.008528233,-0.007944465,0.010138392,-0.112297475
0.032154202,0.071769,0.046138287,0.11081052,-0.02097261,-0.014373481,0.030849338,0.009478927,0.015485525,-0.015739918,0.00983119,-0.10791367
0.033136606,0.07454264,0.04782462,0.10617244,-0.019087493,-0.011730731,0.03187561,0.020330906,0.01736033,-0.02051884,0.013451457,-0.10356063
0.034298897,0.07520509,0.048978686,0.106027365,-0.012953103,-0.010945559,0.032350063,0.0172863,0.019625187,-0.018868268,0.00921452,-0.11212611
0.03564012,0.06939304,0.051631927,0.10413253,-0.014304817,-0.015159845,0.03758216,0.016898394,0.017504454,-0.021262646,0.014090061,-0.10333544
0.03549242,0.071189165,0.050486207,0.10159302,-0.01872003,-0.014164448,0.03959775,0.016956449,0.023676634,-0.022137165,0.007766128,-0.10393846
0.046192884,0.07353437,0.0500561,0.1058085,-0.008500874,-0.024605453,0.045668602,0.016376257,0.009740114,-0.010795832,0.008889198,-0.11208397
0.038569927,0.071737885,0.04349351,0.11042273,-0.018399477,-0.016481042,0.038319945,0.014922977,0.006221175,-0.00806421,0.011337042,-0.10130161
0.04718268,0.06939244,0.05236578,0.10448182,-0.020108104,-0.018897653,0.04376614,0.016594887,0.008093953,-0.009866178,0.007493496,-0.11108887
0.050867677,0.06775904,0.049494028,0.095140696,-0.010339737,-0.02144587,0.049942136,0.025160313,0.010587812,-0.006945491,0.002231836,-0.104433596
0.04504907,0.07259011,0.052340746,0.10123491,-0.009346724,-0.027246833,0.04172814,0.014931083,0.008369446,-0.005360782,0.009537816,-0.10632098
0.04931128,0.07806909,0.0528481,0.10441446,-0.008133054,-0.025303543,0.043202043,0.017102242,0.001368165,-0.002436161,0.009050965,-0.113924384
0.055650234,0.07092035,0.058015347,0.08820915,-0.002946317,-0.028316796,0.05230081,0.02667284,0.002360702,-0.007786572,0.000969529,-0.10993034
0.050999284,0.073705554,0.05882442,0.100450635,-0.006792486,-0.027699351,0.05661559,0.016511679,0.002309084,-0.006069064,-0.005382896,-0.10948408
0.060405016,0.068775535,0.057633877,0.09747195,-0.005939007,-0.015810013,0.050149202,0.01412034,0.001289725,-0.004469335,-0.005586088,-0.10475165
0.051312923,0.06961632,0.062459707,0.089446545,0.004476428,-0.028548777,0.045476675,0.007562637,-4.55E-05,-0.011097014,0.0020262,-0.10795957
0.05250609,0.073144436,0.05957651,0.10118079,-0.00030005,-0.025216281,0.053052306,0.019973278,-0.001194,-0.007083297,-0.00576365,-0.11079073
0.05815053,0.07118702,0.056304693,0.09295404,-0.000329614,-0.024908125,0.049075484,0.015276432,-0.001012981,-0.01155746,0.001726627,-0.10754347
0.054439068,0.07478547,0.06417489,0.09126592,-0.002306879,-0.033422947,0.04470384,0.008705616,-0.012242258,-0.000451386,0.011134028,-0.12085837
0.052640676,0.07630992,0.06530869,0.095244765,0.005550385,-0.02778995,0.052864432,0.013557196,-0.010168672,0.000478029,0.000330925,-0.12250036
0.05465114,0.080063224,0.065048695,0.09313059,0.001270175,-0.022765875,0.05059254,0.01440084,0.000798225,-0.003250122,-0.00102061,-0.12028587
0.07041371,0.075873256,0.062253952,0.09553969,-0.002480328,-0.02629441,0.0511508,0.006543994,-0.012927413,-0.00776875,-0.005877316,-0.11250526
0.0711422,0.072387576,0.06383371,0.09669912,-0.000113487,-0.017152071,0.053769946,0.00703609,-0.008891523,-0.006081164,-0.011134148,-0.10836029
0.06370497,0.077492476,0.06797838,0.10070741,0.004548907,-0.026088715,0.04374075,0.006907225,-0.013583839,-0.005007744,-0.007436991,-0.115902424
0.051837325,0.07693434,0.075892925,0.092666626,0.007282615,-0.036607146,0.042900205,0.00210619,-0.019466281,-0.004700482,0.002988696,-0.11980021
0.05188799,0.07509363,0.07324886,0.0883801,0.009164453,-0.035205543,0.05247724,0.008009911,-0.002488375,-0.003453493,-0.009958386,-0.120949686
0.051987886,0.07328808,0.06770706,0.10411286,0.012735009,-0.031499803,0.05519867,0.00790441,-0.006431997,-0.005101442,-0.016705692,-0.11378533
0.050622463,0.08065951,0.06497526,0.09755838,0.004252315,-0.027286291,0.05186832,0.005850315,-0.014248252,-0.001130223,-0.011809886,-0.11785382
0.060735345,0.08157885,0.06337762,0.10177231,-0.004458249,-0.022485435,0.051222563,0.003814697,-0.01097697,-0.001795054,-0.024572492,-0.11712968
0.05978346,0.07749212,0.051843762,0.10833156,-0.006998241,-0.014278173,0.043889523,0.010504007,-0.008945346,-0.005061746,-0.013821542,-0.10784876
0.061779022,0.08573532,0.051843524,0.10655463,-0.014387786,-0.013911665,0.047180176,0.007556677,-0.014366508,-0.005310535,-0.011078298,-0.10827941
0.057344556,0.07578182,0.041718006,0.10733974,-0.018498838,-0.014147818,0.04388833,0.001914859,-0.002365649,0.000774384,-0.005842567,-0.10489124
0.05319059,0.08076668,0.047537923,0.10932541,-0.010697901,-0.016468823,0.044423103,0.011939049,0.00158453,0.001374722,-0.006926477,-0.10525048
0.053000808,0.077843666,0.048835874,0.104257226,-0.010813475,-0.016270876,0.042732358,0.010258198,-0.002722144,-0.005879283,-0.005461693,-0.10558951
0.05359733,0.07803893,0.047808647,0.10501528,-0.010675669,-0.014895797,0.04566574,0.0091151,0.001057863,-0.004778504,-0.006832719,-0.106735766
0.057322502,0.07672453,0.047757506,0.10406268,-0.01357317,-0.016543508,0.042429805,0.008611798,0.003587604,-0.002394795,-0.000354528,-0.10553181
0.04605329,0.06684077,0.048787236,0.1068449,-0.014433861,-0.015040755,0.04223752,0.009701371,0.001719356,-0.00328511,-0.002249956,-0.1045416
0.04509008,0.06840086,0.045554757,0.103456974,-0.016405761,-0.016165257,0.045084953,0.016102314,0.010170698,-0.009800792,-0.000701785,-0.100874126
0.04731071,0.068698406,0.043179512,0.100560784,-0.01682198,-0.011898816,0.03693211,0.02023089,0.006330133,-0.001071811,3.72E-05,-0.10523963
0.046916604,0.06632531,0.04745722,0.107019424,-0.0170573,-0.015308142,0.04784584,0.013793945,0.010695577,-0.012503386,-0.001001,-0.10738748
0.053480625,0.07164967,0.048220158,0.105890155,-0.013853669,-0.021209836,0.042940617,0.014322996,0.011184812,-0.01331079,0.002655625,-0.09824151
0.046714664,0.07037878,0.04346931,0.10908866,-0.019747674,-0.015425384,0.046721697,0.016086578,0.009496093,-0.013565064,0.003692269,-0.10386121
0.04853332,0.070548534,0.05008495,0.11031556,-0.01750964,-0.015262127,0.04454398,0.008928776,0.009778619,-0.016401172,-0.005014181,-0.10361916
0.042901278,0.0755142,0.04449916,0.11458123,-0.021825194,-0.015164495,0.04258156,0.00618279,0.008559346,-0.011930943,0.002388835,-0.10683799
0.048321724,0.0758723,0.049927235,0.10923219,-0.018717349,-0.011179328,0.035024047,0.016162634,0.004259706,-0.014045119,0.005934238,-0.108321846
0.041015863,0.06845999,0.050006986,0.100173235,-0.011489332,-0.013940454,0.042243242,0.0190444,0.008185267,-0.014418244,-0.001476526,-0.102338076
0.046910048,0.060096264,0.050169706,0.09285331,-0.010294557,-0.014591515,0.043650508,0.028800368,0.01326108,-0.009652019,0.001219153,-0.10094428
0.05124116,0.067513704,0.05277288,0.09415078,-0.011076152,-0.012356162,0.040433645,0.020138502,0.006443381,-0.011220574,0.003599405,-0.10074103
0.056996584,0.069242,0.057482123,0.09358013,-0.005334795,-0.022804916,0.050261736,0.019448876,-0.003483594,-0.009918034,0.001027346,-0.10823852
0.04989159,0.062261462,0.06036687,0.092244625,-0.001631498,-0.02305317,0.0432992,0.016610026,0.002599955,-0.014505565,-0.001829922,-0.108777285
0.05644822,0.071242094,0.058087707,0.104998946,-0.003157377,-0.027837396,0.053968906,0.010386944,0.003766656,-0.010654449,-0.001294792,-0.110043764
0.05466795,0.06678057,0.06237924,0.08665562,0.002154946,-0.02144003,0.045258284,0.015688777,-0.001527369,-0.012992442,0.001334786,-0.10912758
0.058148623,0.071116686,0.06449747,0.10425234,-0.006106794,-0.008506835,0.0411793,0.020374417,-0.011631489,-0.005390704,-0.003378213,-0.114224374
0.0627079,0.067739606,0.06319821,0.095698595,-0.007262647,-0.025259554,0.048511624,0.011543632,-0.001452088,-0.00489974,-0.006153762,-0.109191716
0.06367886,0.07158804,0.057289362,0.11213064,-0.012447178,-0.018615305,0.052093506,0.013535976,-0.001782119,-0.004636526,-0.004923224,-0.11629963
0.06154394,0.0689199,0.060815334,0.09990811,-0.007982016,-0.024969697,0.051362753,0.003587246,-0.009803116,-0.006029725,-0.000628591,-0.120688856
0.057664752,0.065862894,0.058841825,0.09455824,-0.000688553,-0.021308422,0.047597647,0.013006926,0.004577994,-0.009397388,-0.003400445,-0.09699166
0.0545398,0.0650686,0.06692839,0.09130335,0.004290462,-0.034353137,0.051320434,0.009435535,-0.009748817,-0.00441587,0.003973723,-0.1138106
0.048668623,0.07121277,0.064014554,0.090385675,0.006199956,-0.0334543,0.042064905,0.012646556,-0.012830913,0.000524759,0.006790996,-0.11086798
0.048475385,0.07612443,0.06377292,0.094613194,0.004091024,-0.035292625,0.044052005,0.010246515,-0.009216189,-0.00459522,0.005033374,-0.11646986
0.055322647,0.067283034,0.064611316,0.09469128,0.004769683,-0.028308272,0.039542794,0.01039815,-0.01626712,-0.003879726,0.008629203,-0.1138798
0.061057687,0.07191348,0.06997383,0.08959472,0.005908132,-0.028743386,0.048161626,0.011752248,-0.009589374,-0.00591439,-0.003463268,-0.1215055
0.05981314,0.0773263,0.07090449,0.09550464,0.008085489,-0.032304883,0.04725671,0.004967094,-0.007170677,-0.008978069,-0.008630753,-0.11094952
